dataset,arch,class,n_pred_target,low_support,monitor_drift,pred_mass_drop,b_confidence_shift,b_entropy_shift,b_share_drift,b_raw_score_ks,coverage,undercoverage,failing
ciciot2023,rf,DoS,72037,False,0.0012629693681619342,0.0015679294475967054,5.88761493274248e-05,5.765145162830434e-05,0.0015679294475967054,0.0027366863897509974,0.9498612247829219,0.00013877521707805762,0
ciciot2023,rf,Mirai,54136,False,0.0010595655735904375,0.0011648000298407069,0.00019818007875938015,0.0004157592588995788,0.0011648000298407069,0.003047248862615981,0.950362697674883,-0.00036269767488306126,0
ciciot2023,rf,Recon,71668,False,0.011929173410727245,-0.00148832471559035,0.004263062301250953,0.009692742384208364,0.00148832471559035,0.007268957874646598,0.9497292995008668,0.0002707004991331363,0
ciciot2023,rf,Spoofing,35042,False,0.009514504073715346,-5.176464863730634e-05,0.0037498547135906835,0.007623715944367893,5.176464863730634e-05,0.008356783431479303,0.9528379475048357,-0.0028379475048357916,0
ciciot2023,rf,Web,7120,False,0.08311224562452829,-0.00562572877636815,0.020418778155117057,0.0390925214795399,0.00562572877636815,0.008519937035922881,0.9519120427455815,-0.0019120427455815436,0
ciciot2023,rf,Benign,17971,False,0.011159513607902682,0.00019274564066186495,0.0024154406319464305,0.0028310256198234574,0.00019274564066186495,0.00732731273155815,0.9505799641726637,-0.000579964172663705,0
ciciot2023,rf,BruteForce,2603,False,0.0275534573509551,-0.00018360080623215994,0.0012042803312861672,0.0031550488365424956,0.00018360080623215994,0.007814930607976195,0.9558129005818419,-0.005812900581841918,0
ciciot2023,rf,DDoS,195611,False,0.0003986105113670535,0.004323668324582919,3.4885348381474834e-05,3.0285162186336964e-05,0.004323668324582919,0.004515467681061924,0.9500033294205956,-3.3294205956657663e-06,0
ciciot2023,rf,DoS,72045,False,0.0013685018603624213,0.0015377403778644994,0.00012080757609367332,0.00020397399915305942,0.0015377403778644994,0.0031500814058462168,0.9498612247829219,0.00013877521707805762,0
ciciot2023,rf,Mirai,54154,False,0.0009806004272536733,0.0011569711569546642,0.00019385150447848165,0.0003727931343089951,0.0011569711569546642,0.0035403691323600273,0.950362697674883,-0.00036269767488306126,0
ciciot2023,rf,Recon,71556,False,0.010176583350470558,-0.0013629974339221806,0.0038309826923969004,0.009256191059040464,0.0013629974339221806,0.007232572611301835,0.9497292995008668,0.0002707004991331363,0
ciciot2023,rf,Spoofing,35482,False,0.010385265447407588,-6.10902863317081e-05,0.0039018902035080627,0.008056424094370518,6.10902863317081e-05,0.008253846466667353,0.9528379475048357,-0.0028379475048357916,0
ciciot2023,rf,Web,6752,False,0.07113731037764753,-0.005603436973577916,0.013113944729512106,0.029369681779470636,0.005603436973577916,0.008488803637312317,0.9519120427455815,-0.0019120427455815436,0
ciciot2023,rf,Benign,17988,False,0.012457949786751632,0.00030730198177814777,0.001183315781828842,0.0003529723401470841,0.00030730198177814777,0.007049968219932257,0.9505799641726637,-0.000579964172663705,0
ciciot2023,rf,BruteForce,2584,False,0.036678314773937404,-0.00011032027788096185,0.004190708070134219,0.005198784976559789,0.00011032027788096185,0.007432329225129625,0.9558129005818419,-0.005812900581841918,0
ciciot2023,rf,DDoS,195639,False,0.0005409888756890656,0.00429391799190304,2.2664850185427632e-05,8.649810073198955e-06,0.00429391799190304,0.004559254520851985,0.9500033294205956,-3.3294205956657663e-06,0
ciciot2023,rf,DoS,72029,False,0.0017407237659429545,0.001560162811637511,2.663357797194621e-06,2.7409611870894603e-05,0.001560162811637511,0.0032902400883149108,0.9498612247829219,0.00013877521707805762,0
ciciot2023,rf,Mirai,54154,False,0.001101362156570391,0.0011632971079032356,0.00015757573009089754,0.0003730555664093133,0.0011632971079032356,0.0032885150521044793,0.950362697674883,-0.00036269767488306126,0
ciciot2023,rf,Recon,71397,False,0.009165165293418986,-0.0008689493513826807,0.00219608463236054,0.005999285248156405,0.0008689493513826807,0.007181725291699692,0.9497292995008668,0.0002707004991331363,0
ciciot2023,rf,Spoofing,35573,False,0.015776714055147717,-0.0006527845292674805,0.0070402742363867565,0.01384655035165322,0.0006527845292674805,0.00834873552288487,0.9528379475048357,-0.0028379475048357916,0
ciciot2023,rf,Web,6810,False,0.06071248969082532,-0.005692625734690789,0.009810717150335435,0.02443852544100822,0.005692625734690789,0.008740549426979292,0.9519120427455815,-0.0019120427455815436,0
ciciot2023,rf,Benign,17794,False,0.012111117280180661,0.00037199909770999767,0.0006708489542239793,0.00052135295397987,0.00037199909770999767,0.006132958232307251,0.9505799641726637,-0.000579964172663705,0
ciciot2023,rf,BruteForce,2590,False,0.027843505366441146,-0.00016142885944873085,0.00022736518328381194,0.0027574912395499362,0.00016142885944873085,0.007441311353262009,0.9558129005818419,-0.005812900581841918,0
ciciot2023,rf,DDoS,195621,False,0.0006143416136378463,0.004346028521429068,9.095255344460096e-05,0.00010857724469603763,0.004346028521429068,0.004433907228514167,0.9500033294205956,-3.3294205956657663e-06,0
ciciot2023,rf,DoS,72043,False,0.0034484900022852816,0.0015421246698232582,7.901799836673717e-06,1.0873980904683653e-05,0.0015421246698232582,0.0034541390798025207,0.9498612247829219,0.00013877521707805762,0
ciciot2023,rf,Mirai,54155,False,0.000832303024326405,0.0011294752071809716,7.161601170235787e-05,0.00017962200221476304,0.0011294752071809716,0.003704817398008653,0.950362697674883,-0.00036269767488306126,0
ciciot2023,rf,Recon,71630,False,0.011015638601845512,-0.0013733934136308523,0.004283154849986648,0.009415500449506287,0.0013733934136308523,0.007051442145119713,0.9497292995008668,0.0002707004991331363,0
ciciot2023,rf,Spoofing,35591,False,0.012874027462017157,-0.00033798990377613414,0.0055019022350651925,0.010799499026454551,0.00033798990377613414,0.008037401079154738,0.9528379475048357,-0.0028379475048357916,0
ciciot2023,rf,Web,6750,False,0.06785730515791866,-0.0055168153192876514,0.014690475602768593,0.031952858884341184,0.0055168153192876514,0.008577709128883247,0.9519120427455815,-0.0019120427455815436,0
ciciot2023,rf,Benign,18105,False,0.01309078494434257,0.00048098556669329273,0.0004968276221578583,0.0026565773763892464,0.00048098556669329273,0.007002510732730782,0.9505799641726637,-0.000579964172663705,0
ciciot2023,rf,BruteForce,2623,False,0.01993318557480439,-0.00015153231443694546,9.185641260101018e-05,0.0035798334523180486,0.00015153231443694546,0.007194577924326706,0.9558129005818419,-0.005812900581841918,0
ciciot2023,rf,DDoS,195612,False,0.0009687870667780402,0.0042835204729120835,2.522699618923152e-05,1.5570950609306022e-05,0.0042835204729120835,0.004505949175457935,0.9500033294205956,-3.3294205956657663e-06,0
ciciot2023,rf,DoS,72050,False,0.0014004667954783216,0.0015710613046075739,5.35164901461771e-05,5.720554975182507e-05,0.0015710613046075739,0.003312388945864053,0.9498612247829219,0.00013877521707805762,0
ciciot2023,rf,Mirai,54157,False,0.001161804570927888,0.001169372571862226,0.00011860765585602895,0.0003554263313144488,0.001169372571862226,0.00342123246960635,0.950362697674883,-0.00036269767488306126,0
ciciot2023,rf,Recon,71362,False,0.010165555140114746,-0.001500730748344753,0.004021814771839161,0.009298959170544963,0.001500730748344753,0.006744777010183722,0.9497292995008668,0.0002707004991331363,0
ciciot2023,rf,Spoofing,35552,False,0.013431929079478988,-0.0003031038181687262,0.00495129229084279,0.01010197642136873,0.0003031038181687262,0.00808405214884983,0.9528379475048357,-0.0028379475048357916,0
ciciot2023,rf,Web,6713,False,0.06342441768837015,-0.0055495730351247784,0.010036856278642037,0.027610131598583942,0.0055495730351247784,0.008426882762582188,0.9519120427455815,-0.0019120427455815436,0
ciciot2023,rf,Benign,17872,False,0.017728405048914375,0.0005932206701297002,0.0013183777457962398,0.0040389127660586666,0.0005932206701297002,0.007001290622710793,0.9505799641726637,-0.000579964172663705,0
ciciot2023,rf,BruteForce,2589,False,0.021231220570800846,-0.0002035183701093804,0.0019083573692013633,0.008210940128876132,0.0002035183701093804,0.0071859969248363464,0.9558129005818419,-0.005812900581841918,0
ciciot2023,rf,DDoS,195639,False,0.00042131079277391015,0.004274940139057326,1.1363578598877488e-05,5.533206561240175e-06,0.004274940139057326,0.004466247757250852,0.9500033294205956,-3.3294205956657663e-06,0
ciciot2023,rf,DoS,72043,False,0.002233481649705424,0.0015737544245661428,6.34788593123492e-06,9.42468542403747e-06,0.0015737544245661428,0.004664657956707119,0.9498612247829219,0.00013877521707805762,0
ciciot2023,rf,Mirai,54162,False,0.0007982789900860083,0.0011584118419653011,0.0001172928011829999,0.00025017008980410954,0.0011584118419653011,0.005425967711102431,0.950362697674883,-0.00036269767488306126,0
ciciot2023,rf,Recon,71665,False,0.010831717827349763,-0.0013931849643721295,0.0036073705186737692,0.008471735164729488,0.0013931849643721295,0.0072961593638801725,0.9497292995008668,0.0002707004991331363,0
ciciot2023,rf,Spoofing,35370,False,0.01217181438418577,-0.00029001625778379836,0.0049132128427397115,0.009635636872252717,0.00029001625778379836,0.00802920935167259,0.9528379475048357,-0.0028379475048357916,0
ciciot2023,rf,Web,6834,False,0.07145391292883108,-0.00571360748345315,0.011015539852103018,0.025778878746930856,0.00571360748345315,0.00825797382329186,0.9519120427455815,-0.0019120427455815436,0
ciciot2023,xgb,Benign,18103,False,0.007768463133961456,0.00023233182070900998,0.0012214569912932793,0.003508515048361416,0.00023233182070900998,0.005196776608677983,0.9505799641726637,-0.000579964172663705,0
ciciot2023,xgb,BruteForce,2853,False,0.053890733766279286,-0.0002508650289866224,0.011165819970956448,0.025804794206005788,0.0002508650289866224,0.005375959466752317,0.9558129005818419,-0.005812900581841918,0
ciciot2023,xgb,DDoS,195671,False,8.685881190422776e-05,0.0042617250262541595,5.301623813513956e-06,2.4037491402626246e-06,0.0042617250262541595,0.004455904113139786,0.9500033294205956,-3.3294205956657663e-06,0
ciciot2023,xgb,DoS,72033,False,0.00016065536906133878,0.001576698031514251,2.1300663623047278e-05,5.827775237111422e-05,0.001576698031514251,0.0025270915572291885,0.9498612247829219,0.00013877521707805762,0
ciciot2023,xgb,Mirai,54155,False,0.00039284359007176915,0.0011674309128724275,6.804342106980776e-06,2.704736184022636e-05,0.0011674309128724275,0.0034969015896377798,0.950362697674883,-0.00036269767488306126,0
ciciot2023,xgb,Recon,70060,False,0.010695909210038185,-0.0006835128886270025,0.004521248474027462,0.009474070002967683,0.0006835128886270025,0.005172593111168744,0.9497292995008668,0.0002707004991331363,0
ciciot2023,xgb,Spoofing,35945,False,0.015075209110387178,-0.0004561106818264937,0.005020913468604782,0.011931713193589405,0.0004561106818264937,0.007411729675997458,0.9528379475048357,-0.0028379475048357916,0
ciciot2023,xgb,Web,7354,False,0.059547366065985985,-0.005847697191909742,0.003198602175272014,0.0037702034775460302,0.005847697191909742,0.008677635631973407,0.9519120427455815,-0.0019120427455815436,0
ciciot2023,xgb,Benign,17854,False,0.01328258455421999,0.0006390052487072126,0.004086042522334465,0.008900968226654593,0.0006390052487072126,0.004572586785517335,0.9505799641726637,-0.000579964172663705,0
ciciot2023,xgb,BruteForce,2830,False,0.04887284820770582,-0.00028900898474083607,0.018910439636267817,0.040471625738131484,0.00028900898474083607,0.00462456909698962,0.9558129005818419,-0.005812900581841918,0
ciciot2023,xgb,DDoS,195659,False,0.0001826324764789963,0.004262726974212483,9.347568108108995e-06,1.541808353263329e-05,0.004262726974212483,0.004266359805202513,0.9500033294205956,-3.3294205956657663e-06,0
ciciot2023,xgb,DoS,72035,False,0.00015676702880528762,0.0015596618376583493,3.261097496309873e-05,7.59889797525609e-05,0.0015596618376583493,0.0034887981836767556,0.9498612247829219,0.00013877521707805762,0
ciciot2023,xgb,Mirai,54150,False,0.00020065439254294615,0.0011720656918207673,4.5879790351310845e-06,1.050861348382925e-05,0.0011720656918207673,0.00393511790693557,0.950362697674883,-0.00036269767488306126,0
ciciot2023,xgb,Recon,70491,False,0.011363821567224153,-0.0010273624656272073,0.004767556870581058,0.010349291384427528,0.0010273624656272073,0.004999398185974502,0.9497292995008668,0.0002707004991331363,0
ciciot2023,xgb,Spoofing,35768,False,0.018749793469117315,-0.0007386516440244378,0.006290605802956373,0.013934449456820597,0.0007386516440244378,0.007397958383064146,0.9528379475048357,-0.0028379475048357916,0
ciciot2023,xgb,Web,7387,False,0.04954988896674939,-0.005578436658006326,0.011519646795053462,0.013577987052306284,0.005578436658006326,0.00846306766961704,0.9519120427455815,-0.0019120427455815436,0
ciciot2023,xgb,Benign,17417,False,0.014648670932958852,0.00040769426336612763,0.00355463258844102,0.00807303847576496,0.00040769426336612763,0.004487460356753126,0.9505799641726637,-0.000579964172663705,0
ciciot2023,xgb,BruteForce,2936,False,0.037780899265718815,-0.00021773081302398772,0.010824976623802884,0.025014746295290546,0.00021773081302398772,0.005114624780518648,0.9558129005818419,-0.005812900581841918,0
ciciot2023,xgb,DDoS,195687,False,0.00018692075316429973,0.004283584249121231,3.0092056034991543e-05,6.884629477077215e-05,0.004283584249121231,0.0044788358829388475,0.9500033294205956,-3.3294205956657663e-06,0
ciciot2023,xgb,DoS,72025,False,0.00022032612355928137,0.0015499535427093147,1.987979246742544e-05,2.165374843794308e-05,0.0015499535427093147,0.003197956620976994,0.9498612247829219,0.00013877521707805762,0
ciciot2023,xgb,Mirai,54146,False,0.00012121878968744063,0.0011745083247897414,1.059101488587455e-05,1.1253161496293276e-05,0.0011745083247897414,0.0032348466025010625,0.950362697674883,-0.00036269767488306126,0
ciciot2023,xgb,Recon,70830,False,0.012631995398807383,-0.0010240377407067236,0.005480697073717566,0.011497196900664253,0.0010240377407067236,0.0045225107711446,0.9497292995008668,0.0002707004991331363,0
ciciot2023,xgb,Spoofing,35966,False,0.01757167984086927,-0.0005274495511879002,0.005716116391042858,0.012913193133992779,0.0005274495511879002,0.007666313735781832,0.9528379475048357,-0.0028379475048357916,0
ciciot2023,xgb,Web,7167,False,0.056557496879904745,-0.005646522275067754,0.001038181590367615,0.006231991950490234,0.005646522275067754,0.008879885051052042,0.9519120427455815,-0.0019120427455815436,0
ciciot2023,xgb,Benign,17785,False,0.011898543452102006,0.00027786129445009355,0.0013431939813233207,0.005803047669667494,0.00027786129445009355,0.004880964642405505,0.9505799641726637,-0.000579964172663705,0
ciciot2023,xgb,BruteForce,2827,False,0.043260623442151036,-0.00020652113541976425,0.00835453085251403,0.02679542356790332,0.00020652113541976425,0.004773218710134114,0.9558129005818419,-0.005812900581841918,0
ciciot2023,xgb,DDoS,195667,False,0.00013366483223523626,0.004270493610171733,1.9688519059646303e-05,2.6653665886978224e-05,0.004270493610171733,0.004478647632876143,0.9500033294205956,-3.3294205956657663e-06,0
ciciot2023,xgb,DoS,72033,False,0.00022986872683023038,0.0015640461296171082,5.342170799282897e-06,1.675375184304658e-05,0.0015640461296171082,0.003677197806425725,0.9498612247829219,0.00013877521707805762,0
ciciot2023,xgb,Mirai,54149,False,9.764418719363763e-05,0.0011742578378001606,4.07867947116447e-06,2.1376581443790474e-05,0.0011742578378001606,0.0036890967080719372,0.950362697674883,-0.00036269767488306126,0
ciciot2023,xgb,Recon,70596,False,0.010279862745597057,-0.000751461717576507,0.004479731353978167,0.00974274592102825,0.000751461717576507,0.005056943338803993,0.9497292995008668,0.0002707004991331363,0
ciciot2023,xgb,Spoofing,35947,False,0.01449439376114589,-0.0004984506794767224,0.005726041558406503,0.012201258660395453,0.0004984506794767224,0.007754685054798982,0.9528379475048357,-0.0028379475048357916,0
ciciot2023,xgb,Web,7170,False,0.0689747481642694,-0.005830225339566047,0.008444145838612083,0.024905003570811934,0.005830225339566047,0.008748722683074063,0.9519120427455815,-0.0019120427455815436,0
ciciot2023,xgb,Benign,17805,False,0.010164952635659474,0.0003289076390910334,0.0004622149665056696,0.002853193541779764,0.0003289076390910334,0.004824008868280827,0.9505799641726637,-0.000579964172663705,0
ciciot2023,xgb,BruteForce,2782,False,0.03913464061624172,-0.0002407195362675394,0.008431813517363773,0.024034609946613855,0.0002407195362675394,0.0051833895122816165,0.9558129005818419,-0.005812900581841918,0
ciciot2023,xgb,DDoS,195684,False,0.00020444044291008465,0.00428383473611077,3.550302886390355e-05,7.358945470372551e-05,0.00428383473611077,0.0047227580832022165,0.9500033294205956,-3.3294205956657663e-06,0
