dataset,rung,class,arch,seed,realization,q_src,F_src_at_q,F_tgt_at_q,signed_displacement_at_q,calibration_slack,undercoverage,KS_two_sided,KS_location,one_sided_up,one_sided_down,tail_mass_above_q_target,quantile_displacement,frac_of_KS_realised_at_q,n_src,n_tgt
nslkdd,0.8,Probe,mlp,12345,2,0.4999731779098511,0.9897025171624714,0.588,0.4017025171624714,-0.03970251716247142,0.362,0.4017025171624714,0.4999731779098511,0.4017025171624714,0.1982151029748284,0.41200000000000003,0.500026825980648,1.0,1748,250
nslkdd,0.8,R2L,mlp,12345,2,0.9905286473222077,0.959731543624161,0.04713804713804714,0.9125934964861139,-0.009731543624161065,0.9028619528619528,0.9260163152780603,0.9939015209674835,0.9260163152780603,0.013513208144080626,0.9528619528619529,0.009444563133729433,0.9855047707362307,149,297
nslkdd,0.8,Normal,mlp,12345,3,0.4999731779098511,0.9973269973269974,0.9821428571428571,0.015184140184140271,-0.04732699732699741,-0.03214285714285714,0.07174825924825923,0.4999731481075287,0.07174825924825923,-0.0,0.017857142857142905,0.0,0.21163078161382254,10101,1008
nslkdd,0.8,DoS,mlp,12345,3,0.4999731779098511,0.9991290463057048,0.37176165803108807,0.6273673882746167,-0.049129046305704804,0.5782383419689119,0.6275125472236659,0.8481878936290741,0.6275125472236659,0.14503334519174144,0.6282383419689119,0.500026858081174,0.9997686756229952,6889,772
nslkdd,0.8,Probe,mlp,12345,3,0.4999731779098511,0.9897025171624714,0.6345381526104418,0.3551643645520296,-0.03970251716247142,0.3154618473895582,0.3551643645520296,0.4999731779098511,0.3551643645520296,0.11255318757869004,0.3654618473895582,0.500026825980648,1.0,1748,249
nslkdd,0.8,R2L,mlp,12345,3,0.9905286473222077,0.959731543624161,0.05723905723905724,0.9024924863851038,-0.009731543624161065,0.8927609427609428,0.9125483018100469,0.9939015209674835,0.9125483018100469,0.01014620477707726,0.9427609427609428,0.009444532532143057,0.9889805116014163,149,297
nslkdd,0.8,Normal,mlp,12345,4,0.4999731779098511,0.9973269973269974,0.9771825396825397,0.020144457644457714,-0.04732699732699741,-0.027182539682539697,0.0628196878196878,0.4999731481075287,0.0628196878196878,-0.0,0.022817460317460347,0.0,0.32067108805568445,10101,1008
nslkdd,0.8,DoS,mlp,12345,4,0.4999731779098511,0.9991290463057048,0.37094682230869,0.6281822239970147,-0.049129046305704804,0.5790531776913099,0.6281822239970147,0.4999731779098511,0.6281822239970147,0.14474568848738914,0.62905317769131,0.500026858081174,1.0,6889,771
nslkdd,0.8,Probe,mlp,12345,4,0.4999731779098511,0.9897025171624714,0.488,0.5017025171624714,-0.03970251716247142,0.46199999999999997,0.5017025171624714,0.4999731779098511,0.5017025171624714,0.09539130434782608,0.512,0.500026825980648,1.0,1748,250
nslkdd,0.8,R2L,mlp,12345,4,0.9905286473222077,0.959731543624161,0.037037037037037035,0.9226945065871239,-0.009731543624161065,0.912962962962963,0.932750322012067,0.9939015209674835,0.932750322012067,0.0033896007050369477,0.962962962962963,0.009444562860153383,0.9892191777503209,149,297
nslkdd,0.8,Normal,mlp,12345,5,0.4999731779098511,0.9973269973269974,0.9781746031746031,0.019152394152394225,-0.04732699732699741,-0.028174603174603186,0.060835560835560826,0.4999731481075287,0.060835560835560826,0.0004021879021879021,0.02182539682539686,0.0,0.3148223487930579,10101,1008
nslkdd,0.8,DoS,mlp,12345,5,0.4999731779098511,0.9991290463057048,0.3787289234760052,0.6204001228296996,-0.049129046305704804,0.5712710765239948,0.6204001228296996,0.4999731779098511,0.6204001228296996,0.16679497512811547,0.6212710765239948,0.500026858081174,1.0,6889,771
nslkdd,0.8,Probe,mlp,12345,5,0.4999731779098511,0.9897025171624714,0.5421686746987951,0.4475338424636762,-0.03970251716247142,0.4078313253012048,0.44810592484353895,0.8335332572460175,0.44810592484353895,0.14705044434029022,0.45783132530120485,0.500026825980648,0.9987233322566256,1748,249
nslkdd,0.8,R2L,mlp,12345,5,0.9905286473222077,0.959731543624161,0.04391891891891892,0.915812624705242,-0.009731543624161065,0.906081081081081,0.9258570651188102,0.9939015209674835,0.9258570651188102,0.0034690730999455844,0.956081081081081,0.009444569408515235,0.9891511975314686,149,296
nslkdd,0.8,Normal,mlp,12345,6,0.4999731779098511,0.9973269973269974,0.9742063492063492,0.02312064812064818,-0.04732699732699741,-0.02420634920634923,0.06758200508200508,0.4999731183052063,0.06758200508200508,0.0006950631950631951,0.025793650793650813,0.0,0.3421124912259294,10101,1008
nslkdd,0.8,DoS,mlp,12345,6,0.4999731779098511,0.9991290463057048,0.3860103626943005,0.6131186836114042,-0.049129046305704804,0.5639896373056994,0.6132638425604535,0.8481878936290741,0.6132638425604535,0.1730398089016281,0.6139896373056994,0.500026858081174,0.9997633009824234,6889,772
nslkdd,0.8,Probe,mlp,12345,6,0.4999731779098511,0.9897025171624714,0.6224899598393574,0.367212557323114,-0.03970251716247142,0.32751004016064256,0.367212557323114,0.4999731779098511,0.367212557323114,0.09648893055057761,0.3775100401606426,0.500026825980648,1.0,1748,249
nslkdd,0.8,R2L,mlp,12345,6,0.9905286473222077,0.959731543624161,0.050505050505050504,0.9092264931191105,-0.009731543624161065,0.8994949494949495,0.9192823085440536,0.9939015209674835,0.9192823085440536,0.006756604072040313,0.9494949494949495,0.009444569408515235,0.989061232516408,149,297
nslkdd,0.8,Normal,mlp,12345,7,0.4999731779098511,0.9973269973269974,0.9682539682539683,0.02907302907302911,-0.04732699732699741,-0.0182539682539683,0.05488317988317987,0.4999731481075287,0.05488317988317987,0.0013942513942513941,0.031746031746031744,0.0,0.529725667042466,10101,1008
nslkdd,0.8,DoS,mlp,12345,7,0.4999731779098511,0.9991290463057048,0.405440414507772,0.5936886317979327,-0.049129046305704804,0.5445595854922279,0.5936886317979327,0.4999731779098511,0.5936886317979327,0.16963365040159387,0.594559585492228,0.5000268492554378,1.0,6889,772
nslkdd,0.8,Probe,mlp,12345,7,0.4999731779098511,0.9897025171624714,0.624,0.3657025171624714,-0.03970251716247142,0.32599999999999996,0.3657025171624714,0.4999731779098511,0.3657025171624714,0.07421510297482839,0.376,0.500026825980648,1.0,1748,250
nslkdd,0.8,R2L,mlp,12345,7,0.9905286473222077,0.959731543624161,0.03367003367003367,0.9260615099541274,-0.009731543624161065,0.9163299663299663,0.932750322012067,0.9939015209674835,0.932750322012067,-0.0,0.9663299663299664,0.009444569408515235,0.9928289362114494,149,297
nslkdd,0.8,Normal,mlp,12345,8,0.4999731779098511,0.9973269973269974,0.9841269841269841,0.013200013200013294,-0.04732699732699741,-0.03412698412698412,0.04297841797841796,0.4999731481075287,0.04297841797841796,0.002487377487377487,0.015873015873015928,0.0,0.30713120261061755,10101,1008
nslkdd,0.8,DoS,mlp,12345,8,0.4999731779098511,0.9991290463057048,0.4320827943078913,0.5670462519978134,-0.049129046305704804,0.5179172056921086,0.5670462519978134,0.4999731779098511,0.5670462519978134,0.18961777376498934,0.5679172056921087,0.5000268492554378,1.0,6889,773
nslkdd,0.8,Probe,mlp,12345,8,0.4999731779098511,0.9897025171624714,0.642570281124498,0.3471322360379734,-0.03970251716247142,0.30742971887550197,0.3471322360379734,0.4999731779098511,0.3471322360379734,0.11893799454109344,0.357429718875502,0.500026825980648,1.0,1748,249
nslkdd,0.8,R2L,mlp,12345,8,0.9905286473222077,0.959731543624161,0.03367003367003367,0.9260615099541274,-0.009731543624161065,0.9163299663299663,0.932750322012067,0.9939015209674835,0.932750322012067,0.01014620477707726,0.9663299663299664,0.009444569408515235,0.9928289362114494,149,297
nslkdd,0.8,Normal,mlp,12345,9,0.4999731779098511,0.9973269973269974,0.9761904761904762,0.021136521136521202,-0.04732699732699741,-0.02619047619047621,0.057859370359370346,0.4999731481075287,0.057859370359370346,0.0015922515922515922,0.023809523809523836,0.0,0.3653085231526052,10101,1008
nslkdd,0.8,DoS,mlp,12345,9,0.4999731779098511,0.9991290463057048,0.3626943005181347,0.6364347457875701,-0.049129046305704804,0.5873056994818653,0.6364347457875701,0.4999731779098511,0.6364347457875701,0.14842840993789752,0.6373056994818653,0.500026858081174,1.0,6889,772
nslkdd,0.8,Probe,mlp,12345,9,0.4999731779098511,0.9897025171624714,0.54,0.44970251716247134,-0.03970251716247142,0.4099999999999999,0.44970251716247134,0.4999731779098511,0.44970251716247134,0.1342151029748284,0.45999999999999996,0.500026825980648,1.0,1748,250
nslkdd,0.8,R2L,mlp,12345,9,0.9905286473222077,0.959731543624161,0.037037037037037035,0.9226945065871239,-0.009731543624161065,0.912962962962963,0.932750322012067,0.9939015209674835,0.932750322012067,0.006779201410073895,0.962962962962963,0.009444532532143057,0.9892191777503209,149,297
nslkdd,0.8,Normal,mlp,12345,10,0.4999731779098511,0.9973269973269974,0.9722222222222222,0.025104775104775157,-0.04732699732699741,-0.022222222222222254,0.04992286242286241,0.4999731481075287,0.04992286242286241,0.002487377487377487,0.02777777777777779,0.0,0.5028713075810795,10101,1008
nslkdd,0.8,DoS,mlp,12345,10,0.4999731779098511,0.9991290463057048,0.383916990920882,0.6152120553848228,-0.049129046305704804,0.566083009079118,0.6152120553848228,0.4999731779098511,0.6152120553848228,0.16290392454445787,0.6160830090791181,0.500026858081174,1.0,6889,771
nslkdd,0.8,Probe,mlp,12345,10,0.4999731779098511,0.9897025171624714,0.6055776892430279,0.38412482791944347,-0.03970251716247142,0.34442231075697205,0.38412482791944347,0.4999731779098511,0.38412482791944347,0.09886540793348345,0.3944223107569721,0.500026825980648,1.0,1748,251
nslkdd,0.8,R2L,mlp,12345,10,0.9905286473222077,0.959731543624161,0.020202020202020204,0.9395295234221408,-0.009731543624161065,0.9297979797979797,0.9495853388470838,0.9939015209674835,0.9495853388470838,-0.0,0.9797979797979798,0.009444565264129734,0.9894103088858216,149,297
nslkdd,0.8,Normal,mlp,12345,11,0.4999731779098511,0.9973269973269974,0.9771825396825397,0.020144457644457714,-0.04732699732699741,-0.027182539682539697,0.0536931161931162,0.4999731183052063,0.0536931161931162,0.001687126687126687,0.022817460317460347,0.0,0.375177659124958,10101,1008
nslkdd,0.8,DoS,mlp,12345,11,0.4999731779098511,0.9991290463057048,0.4269081500646831,0.5722208962410217,-0.049129046305704804,0.5230918499353169,0.5722208962410217,0.4999731779098511,0.5722208962410217,0.19091143482579143,0.5730918499353169,0.5000268492554378,1.0,6889,773
nslkdd,0.8,Probe,mlp,12345,11,0.4999731779098511,0.9897025171624714,0.548,0.44170251716247133,-0.03970251716247142,0.4019999999999999,0.44170251716247133,0.4999731779098511,0.44170251716247133,0.15421510297482838,0.45199999999999996,0.500026825980648,1.0,1748,250
nslkdd,0.8,R2L,mlp,12345,11,0.9905286473222077,0.959731543624161,0.04040404040404041,0.9193275032201206,-0.009731543624161065,0.9095959595959595,0.9226493119110569,0.9939015209674835,0.9226493119110569,0.013513208144080626,0.9595959595959596,0.009444564169825753,0.9963997060984568,149,297
nslkdd,0.8,Normal,mlp,12345,12,0.4999731779098511,0.9973269973269974,0.9702380952380952,0.027088902088902134,-0.04732699732699741,-0.020238095238095277,0.055875243375243355,0.4999731481075287,0.055875243375243355,0.0006001881001881002,0.029761904761904767,0.0,0.48481045365619674,10101,1008
nslkdd,0.8,DoS,mlp,12345,12,0.4999731779098511,0.9991290463057048,0.41374837872892345,0.5853806675767813,-0.049129046305704804,0.5362516212710765,0.5853806675767813,0.4999731779098511,0.5853806675767813,0.18365619432396502,0.5862516212710766,0.5000268492554378,1.0,6889,771
nslkdd,0.8,Probe,mlp,12345,12,0.4999731779098511,0.9897025171624714,0.488,0.5017025171624714,-0.03970251716247142,0.46199999999999997,0.5017025171624714,0.4999731779098511,0.5017025171624714,0.14621510297482837,0.512,0.5000268289639764,1.0,1748,250
nslkdd,0.8,R2L,mlp,12345,12,0.9905286473222077,0.959731543624161,0.037037037037037035,0.9226945065871239,-0.009731543624161065,0.912962962962963,0.932750322012067,0.9939015209674835,0.932750322012067,0.006734006734006734,0.962962962962963,0.009444562860153383,0.9892191777503209,149,297
nslkdd,0.8,Normal,mlp,12345,13,0.4999731779098511,0.9973269973269974,0.9761904761904762,0.021136521136521202,-0.04732699732699741,-0.02619047619047621,0.0628196878196878,0.4999731481075287,0.0628196878196878,0.0006950631950631951,0.023809523809523836,0.0,0.3364633265480345,10101,1008
nslkdd,0.8,DoS,mlp,12345,13,0.4999731779098511,0.9991290463057048,0.3626943005181347,0.6364347457875701,-0.049129046305704804,0.5873056994818653,0.6364347457875701,0.4999731779098511,0.6364347457875701,0.14324706278763846,0.6373056994818653,0.500026858081174,1.0,6889,772
nslkdd,0.8,Probe,mlp,12345,13,0.4999731779098511,0.9897025171624714,0.5421686746987951,0.4475338424636762,-0.03970251716247142,0.4078313253012048,0.4475338424636762,0.4999731779098511,0.4475338424636762,0.15106650859731835,0.45783132530120485,0.500026825980648,1.0,1748,249
nslkdd,0.8,R2L,mlp,12345,13,0.9905286473222077,0.959731543624161,0.0472972972972973,0.9124342463268638,-0.009731543624161065,0.9027027027027027,0.9224786867404318,0.9939015209674835,0.9224786867404318,0.010225829856702342,0.9527027027027027,0.009444532532143057,0.9891114661423128,149,296
nslkdd,0.8,Normal,mlp,12345,14,0.4999731779098511,0.9973269973269974,0.9811507936507936,0.01617620367620376,-0.04732699732699741,-0.03115079365079365,0.057859370359370346,0.4999731481075287,0.057859370359370346,0.005185130185130183,0.018849206349206393,0.0,0.2795779417531117,10101,1008
nslkdd,0.8,DoS,mlp,12345,14,0.4999731779098511,0.9991290463057048,0.4178525226390686,0.5812765236666362,-0.049129046305704804,0.5321474773609314,0.5814216826156854,0.8481878936290741,0.5814216826156854,0.19737974012980175,0.5821474773609314,0.5000268492554378,0.9997503379158545,6889,773
nslkdd,0.8,Probe,mlp,12345,14,0.4999731779098511,0.9897025171624714,0.604,0.3857025171624714,-0.03970251716247142,0.346,0.3857025171624714,0.4999731779098511,0.3857025171624714,0.12221510297482838,0.396,0.500026825980648,1.0,1748,250
nslkdd,0.8,R2L,mlp,12345,14,0.9905286473222077,0.959731543624161,0.057432432432432436,0.9022991111917286,-0.009731543624161065,0.8925675675675675,0.9089651732269183,0.9939015209674835,0.9089651732269183,0.01360420823508072,0.9425675675675675,0.009444562860153383,0.9926663174436876,149,296
nslkdd,0.8,Normal,mlp,12345,15,0.4999731779098511,0.9973269973269974,0.9771825396825397,0.020144457644457714,-0.04732699732699741,-0.027182539682539697,0.05190698940698939,0.4999731481075287,0.05190698940698939,-0.0,0.022817460317460347,0.0,0.38808757499900814,10101,1008
nslkdd,0.8,DoS,mlp,12345,15,0.4999731779098511,0.9991290463057048,0.37142857142857144,0.6277004748771333,-0.049129046305704804,0.5785714285714285,0.6278456338261825,0.8481878936290741,0.6278456338261825,0.15533911581233398,0.6285714285714286,0.500026858081174,0.9997687983459174,6889,770
nslkdd,0.8,Probe,mlp,12345,15,0.4999731779098511,0.9897025171624714,0.516,0.47370251716247136,-0.03970251716247142,0.43399999999999994,0.47370251716247136,0.4999731779098511,0.47370251716247136,0.1382151029748284,0.484,0.500026825980648,1.0,1748,250
nslkdd,0.8,R2L,mlp,12345,15,0.9905286473222077,0.959731543624161,0.050505050505050504,0.9092264931191105,-0.009731543624161065,0.8994949494949495,0.9192823085440536,0.9939015209674835,0.9192823085440536,0.010101010101010102,0.9494949494949495,0.009444532532143057,0.989061232516408,149,297
nslkdd,0.8,Normal,mlp,12345,16,0.4999731779098511,0.9973269973269974,0.9722222222222222,0.025104775104775157,-0.04732699732699741,-0.022222222222222254,0.061827624327624314,0.4999731481075287,0.061827624327624314,-0.0,0.02777777777777779,0.0,0.40604463421956927,10101,1008
nslkdd,0.8,DoS,mlp,12345,16,0.4999731779098511,0.9991290463057048,0.3997412677878396,0.5993877785178652,-0.049129046305704804,0.5502587322121604,0.5995329374669144,0.8481878936290741,0.5995329374669144,0.1616565546776955,0.6002587322121604,0.500026858081174,0.999757879942906,6889,773
nslkdd,0.8,Probe,mlp,12345,16,0.4999731779098511,0.9897025171624714,0.688,0.30170251716247143,-0.03970251716247142,0.262,0.30170251716247143,0.4999731779098511,0.30170251716247143,0.1091075514874142,0.31200000000000006,0.500026825980648,1.0,1748,250
nslkdd,0.8,R2L,mlp,12345,16,0.9905286473222077,0.959731543624161,0.05067567567567568,0.9090558679484854,-0.009731543624161065,0.8993243243243243,0.915721929983675,0.9939015209674835,0.915721929983675,0.010225829856702342,0.9493243243243243,0.009444540114145639,0.9927204298412855,149,296
nslkdd,0.8,Normal,mlp,12345,17,0.4999731779098511,0.9973269973269974,0.9692460317460317,0.028080965580965622,-0.04732699732699741,-0.01924603174603179,0.05686730686730686,0.4999731481075287,0.05686730686730686,0.004877817377817378,0.030753968253968256,0.0,0.4937980559988402,10101,1008
nslkdd,0.8,DoS,mlp,12345,17,0.4999731779098511,0.9991290463057048,0.4067357512953368,0.592393295010368,-0.049129046305704804,0.5432642487046632,0.5925384539594172,0.8481878936290741,0.5925384539594172,0.1841393917012704,0.5932642487046632,0.5000268492554378,0.9997550218925384,6889,772
nslkdd,0.8,Probe,mlp,12345,17,0.4999731779098511,0.9897025171624714,0.556,0.4337025171624713,-0.03970251716247142,0.3939999999999999,0.4337025171624713,0.4999731779098511,0.4337025171624713,0.19421510297482839,0.44399999999999995,0.500026825980648,1.0,1748,250
nslkdd,0.8,R2L,mlp,12345,17,0.9905286473222077,0.959731543624161,0.06375838926174497,0.8959731543624161,-0.009731543624161065,0.886241610738255,0.9060402684563759,0.9939015209674835,0.9060402684563759,0.03355704697986577,0.9362416107382551,0.00944456500510571,0.9888888888888888,149,298
nslkdd,0.8,Normal,mlp,12345,18,0.4999731779098511,0.9973269973269974,0.9712301587301587,0.026096838596838645,-0.04732699732699741,-0.021230158730158766,0.055875243375243355,0.4999731481075287,0.055875243375243355,0.00258019008019008,0.02876984126984128,0.0,0.46705547967959943,10101,1008
nslkdd,0.8,DoS,mlp,12345,18,0.4999731779098511,0.9991290463057048,0.3787289234760052,0.6204001228296996,-0.049129046305704804,0.5712710765239948,0.6204001228296996,0.4999731779098511,0.6204001228296996,0.15037864645963725,0.6212710765239948,0.500026858081174,1.0,6889,771
nslkdd,0.8,Probe,mlp,12345,18,0.4999731779098511,0.9897025171624714,0.6385542168674698,0.35114830029500155,-0.03970251716247142,0.31144578313253013,0.35114830029500155,0.4999731779098511,0.35114830029500155,0.07352522217014511,0.3614457831325302,0.500026825980648,1.0,1748,249
nslkdd,0.8,R2L,mlp,12345,18,0.9905286473222077,0.959731543624161,0.016778523489932886,0.9429530201342281,-0.009731543624161065,0.933221476510067,0.953020134228188,0.9939015209674835,0.953020134228188,-0.0,0.9832214765100671,0.009444569408515235,0.9894366197183097,149,298
nslkdd,0.8,Normal,mlp,12345,19,0.4999731779098511,0.9973269973269974,0.9751984126984127,0.02212858462858469,-0.04732699732699741,-0.02519841269841272,0.06381175131175129,0.4999731481075287,0.06381175131175129,-0.0,0.024801587301587324,0.0,0.3467791460616062,10101,1008
nslkdd,0.8,DoS,mlp,12345,19,0.4999731779098511,0.9991290463057048,0.37305699481865284,0.6260720514870519,-0.049129046305704804,0.5769430051813471,0.6260720514870519,0.4999731779098511,0.6260720514870519,0.15046063522458644,0.6269430051813472,0.500026858081174,1.0,6889,772
nslkdd,0.8,Probe,mlp,12345,19,0.4999731779098511,0.9897025171624714,0.668,0.32170251716247134,-0.03970251716247142,0.2819999999999999,0.32170251716247134,0.4999731779098511,0.32170251716247134,0.11421510297482837,0.33199999999999996,0.500026825980648,1.0,1748,250
nslkdd,0.8,R2L,mlp,12345,19,0.9905286473222077,0.959731543624161,0.037037037037037035,0.9226945065871239,-0.009731543624161065,0.912962962962963,0.9293833186450636,0.9939015209674835,0.9293833186450636,0.006779201410073895,0.962962962962963,0.009444569408515235,0.9928029566232249,149,297
nslkdd,0.8,Normal,mlp,1337,0,0.5,0.9978219978219979,0.9781746031746031,0.019647394647394734,-0.04782199782199792,-0.028174603174603186,0.08119451869451871,0.49975675344467163,0.08119451869451871,0.002382189882189882,0.02182539682539686,0.0,0.24197932278304263,10101,1008
nslkdd,0.8,DoS,mlp,1337,0,0.5,0.9991290463057048,0.33031088082901555,0.6688181654766892,-0.049129046305704804,0.6196891191709843,0.6689633244257385,0.7208197563886642,0.6689633244257385,0.08189747566331247,0.6696891191709844,0.5000000000005003,0.9997830091071526,6889,772
nslkdd,0.8,Probe,mlp,1337,0,0.5,0.988558352402746,0.5301204819277109,0.45843787047503515,-0.03855835240274608,0.41987951807228907,0.45843787047503515,0.5,0.45843787047503515,0.12581447069743504,0.4698795180722891,0.5000000000015097,1.0,1748,249
nslkdd,0.8,R2L,mlp,1337,0,0.9638427458703518,0.959731543624161,0.04391891891891892,0.915812624705242,-0.009731543624161065,0.906081081081081,0.9225240341012153,0.9946554475463927,0.9225240341012153,-0.0,0.956081081081081,0.03615728308321353,0.9927249490009092,149,296
nslkdd,0.8,Normal,mlp,1337,1,0.5,0.9978219978219979,0.9781746031746031,0.019647394647394734,-0.04782199782199792,-0.028174603174603186,0.07821832821832822,0.49975675344467163,0.07821832821832822,0.0008951258951258949,0.02182539682539686,0.0,0.2511865836937043,10101,1008
nslkdd,0.8,DoS,mlp,1337,1,0.5,0.9991290463057048,0.2853437094682231,0.7137853368374817,-0.049129046305704804,0.6646562905317769,0.7139304957865309,0.7208197563886642,0.7139304957865309,0.04923015864498734,0.7146562905317769,0.500000053857137,0.9997966763572842,6889,771
nslkdd,0.8,Probe,mlp,1337,1,0.5,0.988558352402746,0.6008064516129032,0.3877519007898428,-0.03855835240274608,0.3491935483870967,0.3877519007898428,0.5,0.3877519007898428,0.14423857680667307,0.39919354838709675,0.5000000000015001,1.0,1748,248
nslkdd,0.8,R2L,mlp,1337,1,0.9638427458703518,0.959731543624161,0.04713804713804714,0.9125934964861139,-0.009731543624161065,0.9028619528619528,0.9226267145730234,0.9991848395147827,0.9226267145730234,-0.0,0.9528619528619529,0.03615727817191239,0.9891253765705746,149,297
nslkdd,0.8,Normal,mlp,1337,2,0.5,0.9978219978219979,0.9692460317460317,0.02857596607596613,-0.04782199782199792,-0.01924603174603179,0.09825141075141076,0.499961256980896,0.09825141075141076,-0.0,0.030753968253968256,0.0,0.29084535130255945,10101,1008
nslkdd,0.8,DoS,mlp,1337,2,0.5,0.9991290463057048,0.31906614785992216,0.6800628984457826,-0.049129046305704804,0.6309338521400778,0.6802080573948318,0.7208197563886642,0.6802080573948318,0.07568523590400231,0.6809338521400778,0.5000000000005,0.9997865962517334,6889,771
nslkdd,0.8,Probe,mlp,1337,2,0.5,0.988558352402746,0.484,0.504558352402746,-0.03855835240274608,0.46599999999999997,0.504558352402746,0.5,0.504558352402746,0.24450343249427917,0.516,0.5000000000015026,1.0,1748,250
nslkdd,0.8,R2L,mlp,1337,2,0.9638427458703518,0.959731543624161,0.037037037037037035,0.9226945065871239,-0.009731543624161065,0.912962962962963,0.9294059159830972,0.9946554475463927,0.9294059159830972,-0.0,0.962962962962963,0.03615728888108993,0.9927788178657394,149,297
nslkdd,0.8,Normal,mlp,1337,3,0.5,0.9978219978219979,0.9831349206349206,0.014687077187077291,-0.04782199782199792,-0.03313492063492063,0.09776053526053526,0.4997915029525757,0.09776053526053526,-0.0,0.016865079365079416,0.0,0.15023523703031816,10101,1008
nslkdd,0.8,DoS,mlp,1337,3,0.5,0.9991290463057048,0.29922279792746115,0.6999062483782437,-0.049129046305704804,0.6507772020725389,0.7000514073272928,0.7208197563886642,0.7000514073272928,0.06390791958645493,0.7007772020725389,0.5000000682227812,0.9997926453007169,6889,772
nslkdd,0.8,Probe,mlp,1337,3,0.5,0.988558352402746,0.5823293172690763,0.4062290351336697,-0.03855835240274608,0.3676706827309236,0.4062290351336697,0.5,0.4062290351336697,0.12983053495446314,0.41767068273092367,0.5000000090692529,1.0,1748,249
nslkdd,0.8,R2L,mlp,1337,3,0.9638427458703518,0.959731543624161,0.04713804713804714,0.9125934964861139,-0.009731543624161065,0.9028619528619528,0.9193049058820871,0.9946554475463927,0.9193049058820871,2.2597338033579495e-05,0.9528619528619529,0.03615728888108993,0.9926994739688313,149,297
nslkdd,0.8,Normal,mlp,1337,4,0.5,0.9978219978219979,0.9771825396825397,0.020639458139458222,-0.04782199782199792,-0.027182539682539697,0.09190096690096689,0.4999921917915344,0.09190096690096689,-0.0,0.022817460317460347,0.0,0.2245836886754352,10101,1008
nslkdd,0.8,DoS,mlp,1337,4,0.5,0.9991290463057048,0.29442282749675747,0.7047062188089472,-0.049129046305704804,0.6555771725032424,0.7048513777579966,0.7208197563886642,0.7048513777579966,0.05427306714081491,0.7055771725032425,0.5000000272998939,0.9997940573663755,6889,771
nslkdd,0.8,Probe,mlp,1337,4,0.5,0.988558352402746,0.464,0.524558352402746,-0.03855835240274608,0.48599999999999993,0.524558352402746,0.5,0.524558352402746,0.1758855835240275,0.536,0.500000025262626,1.0,1748,250
nslkdd,0.8,R2L,mlp,1337,4,0.9638427458703518,0.959731543624161,0.030303030303030304,0.9294285133211307,-0.009731543624161065,0.9196969696969697,0.9461957381420469,0.9991848395147827,0.9461957381420469,-0.0,0.9696969696969697,0.0361572895515101,0.982279327474207,149,297
nslkdd,0.8,Normal,mlp,1337,5,0.5,0.9978219978219979,0.9801587301587301,0.017663267663267757,-0.04782199782199792,-0.030158730158730163,0.08645183645183643,0.4997704327106476,0.08645183645183643,-0.0,0.019841269841269882,0.0,0.20431338868212728,10101,1008
nslkdd,0.8,DoS,mlp,1337,5,0.5,0.9991290463057048,0.28664072632944226,0.7124883199762625,-0.049129046305704804,0.6633592736705577,0.7126334789253117,0.7208197563886642,0.7126334789253117,0.05752699984693356,0.7133592736705577,0.5000000409350294,0.999796306301427,6889,771
nslkdd,0.8,Probe,mlp,1337,5,0.5,0.988558352402746,0.4819277108433735,0.5066306415593725,-0.03855835240274608,0.46807228915662646,0.5066306415593725,0.5,0.5066306415593725,0.21416788435205353,0.5180722891566265,0.5000000000015008,1.0,1748,249
nslkdd,0.8,R2L,mlp,1337,5,0.9638427458703518,0.959731543624161,0.037162162162162164,0.9225693814619988,-0.009731543624161065,0.9128378378378378,0.9359468528931616,0.9991848395147827,0.9359468528931616,0.0033783783783783786,0.9628378378378378,0.036157276723974174,0.9857070180963686,149,296
nslkdd,0.8,Normal,mlp,1337,6,0.5,0.9978219978219979,0.9751984126984127,0.0226235851235852,-0.04782199782199792,-0.02519841269841272,0.07811932811932812,0.49974262714385986,0.07811932811932812,-0.0,0.024801587301587324,0.0,0.2896029147745284,10101,1008
nslkdd,0.8,DoS,mlp,1337,6,0.5,0.9991290463057048,0.2914507772020725,0.7076782691036323,-0.049129046305704804,0.6585492227979275,0.7078234280526814,0.7208197563886642,0.7078234280526814,0.054840562073501575,0.7085492227979275,0.5000000603123773,0.9997949220903178,6889,772
nslkdd,0.8,Probe,mlp,1337,6,0.5,0.988558352402746,0.5662650602409639,0.42229329216178213,-0.03855835240274608,0.38373493975903605,0.42229329216178213,0.5,0.42229329216178213,0.12179840644040693,0.4337349397590361,0.5000000000015083,1.0,1748,249
nslkdd,0.8,R2L,mlp,1337,6,0.9638427458703518,0.959731543624161,0.030303030303030304,0.9294285133211307,-0.009731543624161065,0.9196969696969697,0.9327729193501006,0.9946554475463927,0.9327729193501006,-0.0,0.9696969696969697,0.03615728888108993,0.9964145549687483,149,297
nslkdd,0.8,Normal,mlp,1337,7,0.5,0.9978219978219979,0.9682539682539683,0.02956802956802962,-0.04782199782199792,-0.0182539682539683,0.08407170907170908,0.49974262714385986,0.08407170907170908,0.001887189387189387,0.031746031746031744,0.0,0.3517001128502042,10101,1008
