dataset,arch,class,n_src,n_tgt,q_src,SHC_coverage,undercoverage,median_score_shift,q90_score_shift,score_KS,realization,rung,seed
ciciot2023:rung0.4,xgb,Web,2135,811,0.9605,0.9523,-0.0023,-0.0036,0.0062,0.063,4,0.4,6021
ciciot2023:rung0.4,xgb,Benign,6299,2477,0.8972,0.9568,-0.0068,0.0,-0.0136,0.0115,4,0.4,7
ciciot2023:rung0.4,xgb,BruteForce,1371,548,0.9867,0.9641,-0.0141,0.0,-0.0188,0.0545,4,0.4,7
ciciot2023:rung0.4,xgb,DDoS,68476,25963,0.5,0.9501,-0.0001,0.0,0.0,0.0001,4,0.4,7
ciciot2023:rung0.4,xgb,DoS,25215,9619,0.5,0.9524,-0.0024,0.0,0.0,0.0004,4,0.4,7
ciciot2023:rung0.4,xgb,Mirai,18953,7177,0.5,0.9477,0.0023,0.0,0.0,0.0004,4,0.4,7
ciciot2023:rung0.4,xgb,Recon,23055,8625,0.5544,0.9511,-0.0011,0.0,0.0,0.0045,4,0.4,7
ciciot2023:rung0.4,xgb,Spoofing,12575,4780,0.7982,0.9487,0.0013,0.0,0.012,0.0094,4,0.4,7
ciciot2023:rung0.4,xgb,Web,2135,811,0.9592,0.9444,0.0056,-0.0024,-0.0008,0.0504,4,0.4,7
ciciot2023:rung0.4,xgb,Benign,6299,2477,0.9018,0.9578,-0.0078,0.0,-0.0107,0.0174,4,0.4,88
ciciot2023:rung0.4,xgb,BruteForce,1371,548,0.9858,0.956,-0.006,0.0,-0.0013,0.0531,4,0.4,88
ciciot2023:rung0.4,xgb,DDoS,68476,25963,0.5,0.9488,0.0012,0.0,0.0,0.0002,4,0.4,88
ciciot2023:rung0.4,xgb,DoS,25215,9619,0.5,0.9517,-0.0017,0.0,0.0,0.0003,4,0.4,88
ciciot2023:rung0.4,xgb,Mirai,18953,7177,0.5,0.9513,-0.0013,0.0,0.0,0.0009,4,0.4,88
ciciot2023:rung0.4,xgb,Recon,23055,8625,0.5694,0.9521,-0.0021,0.0,0.0,0.0081,4,0.4,88
ciciot2023:rung0.4,xgb,Spoofing,12575,4780,0.8015,0.9548,-0.0048,0.0,-0.0073,0.0098,4,0.4,88
ciciot2023:rung0.4,xgb,Web,2135,811,0.9508,0.9393,0.0107,-0.003,0.0123,0.0691,4,0.4,88
ciciot2023:rung0.4,xgb,Benign,6299,2477,0.8856,0.9545,-0.0045,0.0,-0.0242,0.0153,4,0.4,91
ciciot2023:rung0.4,xgb,BruteForce,1371,548,0.985,0.9724,-0.0224,0.0,-0.0101,0.0692,4,0.4,91
ciciot2023:rung0.4,xgb,DDoS,68476,25963,0.5,0.9497,0.0003,0.0,0.0,0.0002,4,0.4,91
ciciot2023:rung0.4,xgb,DoS,25215,9619,0.5,0.95,-0.0,0.0,0.0,0.0004,4,0.4,91
ciciot2023:rung0.4,xgb,Mirai,18953,7177,0.5,0.9513,-0.0013,0.0,0.0,0.0013,4,0.4,91
ciciot2023:rung0.4,xgb,Recon,23055,8625,0.6058,0.9514,-0.0014,0.0,0.0,0.0039,4,0.4,91
ciciot2023:rung0.4,xgb,Spoofing,12575,4780,0.812,0.9542,-0.0042,0.0,0.0033,0.0113,4,0.4,91
ciciot2023:rung0.4,xgb,Web,2135,811,0.9548,0.9427,0.0073,-0.0037,0.0001,0.0517,4,0.4,91
ciciot2023:rung0.6,mlp,Benign,6299,2413,0.9462,0.9512,-0.0012,0.0009,0.0059,0.0296,4,0.6,12345
ciciot2023:rung0.6,mlp,BruteForce,1371,504,0.9909,0.9593,-0.0093,-0.0044,-0.0001,0.028,4,0.6,12345
ciciot2023:rung0.6,mlp,DDoS,68476,26150,0.5,0.9503,-0.0003,0.0,0.0,0.0063,4,0.6,12345
ciciot2023:rung0.6,mlp,DoS,25215,9425,0.5,0.9481,0.0019,0.0,0.0,0.0095,4,0.6,12345
ciciot2023:rung0.6,mlp,Mirai,18953,7245,0.5,0.9516,-0.0016,0.0,0.0,0.0033,4,0.6,12345
ciciot2023:rung0.6,mlp,Recon,23055,8718,0.698,0.9495,0.0005,0.0016,0.0,0.0136,4,0.6,12345
ciciot2023:rung0.6,mlp,Spoofing,12575,4734,0.8816,0.9506,-0.0006,-0.0,-0.012,0.0128,4,0.6,12345
ciciot2023:rung0.6,mlp,Web,2135,811,0.9695,0.9603,-0.0103,-0.0357,-0.0141,0.0801,4,0.6,12345
ciciot2023:rung0.6,mlp,Benign,6299,2413,0.935,0.9502,-0.0002,-0.0005,0.0056,0.0193,4,0.6,1337
ciciot2023:rung0.6,mlp,BruteForce,1371,504,0.9908,0.9544,-0.0044,-0.003,-0.0006,0.0334,4,0.6,1337
ciciot2023:rung0.6,mlp,DDoS,68476,26150,0.5,0.9484,0.0016,0.0,0.0,0.0047,4,0.6,1337
ciciot2023:rung0.6,mlp,DoS,25215,9425,0.5,0.9484,0.0016,0.0,0.0,0.0064,4,0.6,1337
ciciot2023:rung0.6,mlp,Mirai,18953,7245,0.5,0.9511,-0.0011,0.0,0.0,0.0023,4,0.6,1337
ciciot2023:rung0.6,mlp,Recon,23055,8718,0.6972,0.9504,-0.0004,0.0001,0.0,0.0071,4,0.6,1337
ciciot2023:rung0.6,mlp,Spoofing,12575,4734,0.8814,0.9531,-0.0031,-0.0001,-0.0108,0.0178,4,0.6,1337
ciciot2023:rung0.6,mlp,Web,2135,811,0.9739,0.9491,0.0009,-0.026,-0.0043,0.0751,4,0.6,1337
ciciot2023:rung0.6,mlp,Benign,6299,2413,0.9371,0.9475,0.0025,0.0024,0.003,0.0146,4,0.6,2024
ciciot2023:rung0.6,mlp,BruteForce,1371,504,0.9919,0.971,-0.021,0.0195,-0.0064,0.0441,4,0.6,2024
ciciot2023:rung0.6,mlp,DDoS,68476,26150,0.5,0.9506,-0.0006,0.0,0.0,0.002,4,0.6,2024
ciciot2023:rung0.6,mlp,DoS,25215,9425,0.5,0.9499,0.0001,0.0,0.0,0.0043,4,0.6,2024
ciciot2023:rung0.6,mlp,Mirai,18953,7245,0.5,0.9519,-0.0019,0.0,0.0,0.0014,4,0.6,2024
ciciot2023:rung0.6,mlp,Recon,23055,8718,0.7058,0.9495,0.0005,0.0002,-0.0,0.0066,4,0.6,2024
ciciot2023:rung0.6,mlp,Spoofing,12575,4734,0.8882,0.9543,-0.0043,0.0,-0.0087,0.0185,4,0.6,2024
ciciot2023:rung0.6,mlp,Web,2135,811,0.9714,0.9562,-0.0062,-0.0109,0.0013,0.061,4,0.6,2024
ciciot2023:rung0.6,mlp,Benign,6299,2413,0.9506,0.9501,-0.0001,-0.0035,-0.0028,0.0169,4,0.6,3407
ciciot2023:rung0.6,mlp,BruteForce,1371,504,0.9923,0.9647,-0.0147,-0.0146,-0.0019,0.0421,4,0.6,3407
ciciot2023:rung0.6,mlp,DDoS,68476,26150,0.5,0.9514,-0.0014,0.0,0.0,0.0044,4,0.6,3407
ciciot2023:rung0.6,mlp,DoS,25215,9425,0.5,0.9494,0.0006,0.0,0.0,0.0046,4,0.6,3407
ciciot2023:rung0.6,mlp,Mirai,18953,7245,0.5,0.9493,0.0007,0.0,0.0,0.005,4,0.6,3407
ciciot2023:rung0.6,mlp,Recon,23055,8718,0.703,0.9524,-0.0024,0.0001,0.0,0.0069,4,0.6,3407
ciciot2023:rung0.6,mlp,Spoofing,12575,4734,0.8852,0.9524,-0.0024,-0.0001,-0.0115,0.0124,4,0.6,3407
ciciot2023:rung0.6,mlp,Web,2135,811,0.9747,0.9525,-0.0025,-0.0528,-0.01,0.1276,4,0.6,3407
ciciot2023:rung0.6,mlp,Benign,6299,2413,0.9472,0.9506,-0.0006,0.0026,0.0095,0.0124,4,0.6,42
ciciot2023:rung0.6,mlp,BruteForce,1371,504,0.989,0.9641,-0.0141,0.006,-0.0021,0.0451,4,0.6,42
ciciot2023:rung0.6,mlp,DDoS,68476,26150,0.5,0.9501,-0.0001,0.0,0.0,0.0035,4,0.6,42
ciciot2023:rung0.6,mlp,DoS,25215,9425,0.4999,0.9504,-0.0004,0.0,0.0,0.0063,4,0.6,42
ciciot2023:rung0.6,mlp,Mirai,18953,7245,0.4999,0.9515,-0.0015,0.0,0.0,0.0074,4,0.6,42
ciciot2023:rung0.6,mlp,Recon,23055,8718,0.7071,0.952,-0.002,0.0006,0.0,0.0097,4,0.6,42
ciciot2023:rung0.6,mlp,Spoofing,12575,4734,0.8862,0.953,-0.003,0.0,-0.0023,0.0162,4,0.6,42
ciciot2023:rung0.6,mlp,Web,2135,811,0.9702,0.9396,0.0104,-0.0039,0.0033,0.0633,4,0.6,42
ciciot2023:rung0.6,mlp,Benign,6299,2413,0.9468,0.9518,-0.0018,0.0009,0.0004,0.0163,4,0.6,512
ciciot2023:rung0.6,mlp,BruteForce,1371,504,0.9914,0.9647,-0.0147,-0.0058,-0.002,0.0481,4,0.6,512
ciciot2023:rung0.6,mlp,DDoS,68476,26150,0.5,0.9512,-0.0012,0.0,0.0,0.0037,4,0.6,512
ciciot2023:rung0.6,mlp,DoS,25215,9425,0.4999,0.9526,-0.0026,0.0,0.0,0.0059,4,0.6,512
ciciot2023:rung0.6,mlp,Mirai,18953,7245,0.4999,0.9467,0.0033,0.0,0.0,0.005,4,0.6,512
ciciot2023:rung0.6,mlp,Recon,23055,8718,0.7061,0.9519,-0.0019,0.0009,0.0,0.0118,4,0.6,512
ciciot2023:rung0.6,mlp,Spoofing,12575,4734,0.8845,0.9497,0.0003,-0.0001,-0.008,0.0149,4,0.6,512
ciciot2023:rung0.6,mlp,Web,2135,811,0.9737,0.9583,-0.0083,-0.0053,-0.0067,0.0663,4,0.6,512
ciciot2023:rung0.6,mlp,Benign,6299,2413,0.9376,0.9488,0.0012,0.0016,0.0008,0.0209,4,0.6,6021
ciciot2023:rung0.6,mlp,BruteForce,1371,504,0.9907,0.9702,-0.0202,-0.0002,-0.0035,0.0433,4,0.6,6021
ciciot2023:rung0.6,mlp,DDoS,68476,26150,0.5,0.9503,-0.0003,0.0,0.0,0.0018,4,0.6,6021
ciciot2023:rung0.6,mlp,DoS,25215,9425,0.5,0.9535,-0.0035,0.0,0.0,0.0041,4,0.6,6021
ciciot2023:rung0.6,mlp,Mirai,18953,7245,0.5,0.9518,-0.0018,0.0,0.0,0.0014,4,0.6,6021
ciciot2023:rung0.6,mlp,Recon,23055,8718,0.6559,0.9509,-0.0009,0.0011,0.0,0.0082,4,0.6,6021
ciciot2023:rung0.6,mlp,Spoofing,12575,4734,0.8805,0.9534,-0.0034,0.0,-0.0139,0.0178,4,0.6,6021
ciciot2023:rung0.6,mlp,Web,2135,811,0.9706,0.9492,0.0008,-0.0112,-0.0113,0.0702,4,0.6,6021
ciciot2023:rung0.6,mlp,Benign,6299,2413,0.9438,0.9455,0.0045,0.0003,0.0059,0.0154,4,0.6,7
ciciot2023:rung0.6,mlp,BruteForce,1371,504,0.9927,0.9696,-0.0196,0.0047,-0.0014,0.0392,4,0.6,7
ciciot2023:rung0.6,mlp,DDoS,68476,26150,0.5,0.9505,-0.0005,0.0,0.0,0.0051,4,0.6,7
ciciot2023:rung0.6,mlp,DoS,25215,9425,0.5,0.9497,0.0003,0.0,0.0,0.0074,4,0.6,7
ciciot2023:rung0.6,mlp,Mirai,18953,7245,0.5,0.9474,0.0026,0.0,0.0,0.0069,4,0.6,7
ciciot2023:rung0.6,mlp,Recon,23055,8718,0.6773,0.9484,0.0016,0.0006,0.0,0.0116,4,0.6,7
ciciot2023:rung0.6,mlp,Spoofing,12575,4734,0.8786,0.9533,-0.0033,-0.0001,-0.0141,0.017,4,0.6,7
ciciot2023:rung0.6,mlp,Web,2135,811,0.9775,0.9561,-0.0061,-0.0223,-0.0148,0.0982,4,0.6,7
ciciot2023:rung0.6,mlp,Benign,6299,2413,0.9434,0.9471,0.0029,0.0007,0.0048,0.0211,4,0.6,88
ciciot2023:rung0.6,mlp,BruteForce,1371,504,0.99,0.9698,-0.0198,-0.0072,-0.0019,0.056,4,0.6,88
ciciot2023:rung0.6,mlp,DDoS,68476,26150,0.5,0.9498,0.0002,0.0,0.0,0.0068,4,0.6,88
ciciot2023:rung0.6,mlp,DoS,25215,9425,0.4999,0.9498,0.0002,0.0,0.0,0.0105,4,0.6,88
ciciot2023:rung0.6,mlp,Mirai,18953,7245,0.4999,0.9494,0.0006,0.0,0.0,0.0029,4,0.6,88
ciciot2023:rung0.6,mlp,Recon,23055,8718,0.6871,0.9497,0.0003,0.0009,0.0,0.0085,4,0.6,88
ciciot2023:rung0.6,mlp,Spoofing,12575,4734,0.8848,0.9532,-0.0032,-0.0,-0.0002,0.0116,4,0.6,88
ciciot2023:rung0.6,mlp,Web,2135,811,0.9736,0.9535,-0.0035,-0.0055,-0.0074,0.0473,4,0.6,88
ciciot2023:rung0.6,mlp,Benign,6299,2413,0.944,0.9517,-0.0017,0.0055,0.0037,0.0145,4,0.6,91
ciciot2023:rung0.6,mlp,BruteForce,1371,504,0.9914,0.9639,-0.0139,0.0008,-0.001,0.022,4,0.6,91
ciciot2023:rung0.6,mlp,DDoS,68476,26150,0.5,0.9491,0.0009,0.0,0.0,0.0026,4,0.6,91
ciciot2023:rung0.6,mlp,DoS,25215,9425,0.4999,0.9497,0.0003,0.0,0.0,0.0102,4,0.6,91
ciciot2023:rung0.6,mlp,Mirai,18953,7245,0.4999,0.9477,0.0023,0.0,0.0,0.0017,4,0.6,91
ciciot2023:rung0.6,mlp,Recon,23055,8718,0.6895,0.9532,-0.0032,0.0012,0.0,0.0105,4,0.6,91
ciciot2023:rung0.6,mlp,Spoofing,12575,4734,0.8837,0.9559,-0.0059,-0.0,-0.0153,0.016,4,0.6,91
ciciot2023:rung0.6,mlp,Web,2135,811,0.9704,0.947,0.003,-0.0131,-0.0013,0.059,4,0.6,91
ciciot2023:rung0.6,rf,Benign,6299,2413,0.934,0.9477,0.0023,0.0014,-0.0229,0.0284,4,0.6,12345
ciciot2023:rung0.6,rf,BruteForce,1371,504,0.991,0.953,-0.003,0.0025,0.0,0.0496,4,0.6,12345
ciciot2023:rung0.6,rf,DDoS,68476,26150,0.5,0.9516,-0.0016,0.0,0.0,0.0009,4,0.6,12345
ciciot2023:rung0.6,rf,DoS,25215,9425,0.5,0.9513,-0.0013,0.0,0.0,0.0042,4,0.6,12345
ciciot2023:rung0.6,rf,Mirai,18953,7245,0.5,0.9522,-0.0022,0.0,0.0,0.0015,4,0.6,12345
ciciot2023:rung0.6,rf,Recon,23055,8718,0.6647,0.9496,0.0004,0.0002,0.0,0.0079,4,0.6,12345
ciciot2023:rung0.6,rf,Spoofing,12575,4734,0.8412,0.9496,0.0004,0.0,-0.0091,0.0129,4,0.6,12345
ciciot2023:rung0.6,rf,Web,2135,811,0.9673,0.9589,-0.0089,-0.0377,-0.0062,0.0846,4,0.6,12345
ciciot2023:rung0.6,rf,Benign,6299,2413,0.9388,0.9475,0.0025,0.0009,-0.0289,0.0242,4,0.6,1337
ciciot2023:rung0.6,rf,BruteForce,1371,504,0.9892,0.9565,-0.0065,-0.0009,-0.0002,0.0271,4,0.6,1337
ciciot2023:rung0.6,rf,DDoS,68476,26150,0.5,0.9508,-0.0008,0.0,0.0,0.0011,4,0.6,1337
ciciot2023:rung0.6,rf,DoS,25215,9425,0.5,0.9492,0.0008,0.0,0.0,0.0045,4,0.6,1337
ciciot2023:rung0.6,rf,Mirai,18953,7245,0.5,0.949,0.001,0.0,0.0,0.0012,4,0.6,1337
ciciot2023:rung0.6,rf,Recon,23055,8718,0.6425,0.9496,0.0004,0.0002,0.0,0.0097,4,0.6,1337
ciciot2023:rung0.6,rf,Spoofing,12575,4734,0.8372,0.9512,-0.0012,0.0001,-0.0062,0.0095,4,0.6,1337
ciciot2023:rung0.6,rf,Web,2135,811,0.9627,0.9604,-0.0104,-0.0368,-0.0089,0.0827,4,0.6,1337
ciciot2023:rung0.6,rf,Benign,6299,2413,0.9317,0.9521,-0.0021,0.0018,-0.0261,0.0297,4,0.6,2024
ciciot2023:rung0.6,rf,BruteForce,1371,504,0.9881,0.9571,-0.0071,0.0043,0.0035,0.0264,4,0.6,2024
ciciot2023:rung0.6,rf,DDoS,68476,26150,0.5,0.9489,0.0011,0.0,0.0,0.0012,4,0.6,2024
ciciot2023:rung0.6,rf,DoS,25215,9425,0.5,0.9506,-0.0006,0.0,0.0,0.0028,4,0.6,2024
ciciot2023:rung0.6,rf,Mirai,18953,7245,0.5,0.9496,0.0004,0.0,0.0,0.0015,4,0.6,2024
ciciot2023:rung0.6,rf,Recon,23055,8718,0.6431,0.9522,-0.0022,0.0001,0.0,0.0074,4,0.6,2024
ciciot2023:rung0.6,rf,Spoofing,12575,4734,0.8414,0.9511,-0.0011,0.0001,-0.0119,0.0137,4,0.6,2024
ciciot2023:rung0.6,rf,Web,2135,811,0.9684,0.951,-0.001,-0.0375,-0.0065,0.073,4,0.6,2024
ciciot2023:rung0.6,rf,Benign,6299,2413,0.9328,0.9474,0.0026,0.0015,-0.0198,0.0255,4,0.6,3407
ciciot2023:rung0.6,rf,BruteForce,1371,504,0.9888,0.9617,-0.0117,-0.0006,0.0026,0.0276,4,0.6,3407
ciciot2023:rung0.6,rf,DDoS,68476,26150,0.5,0.9501,-0.0001,0.0,0.0,0.0015,4,0.6,3407
ciciot2023:rung0.6,rf,DoS,25215,9425,0.5,0.9484,0.0016,0.0,0.0,0.0051,4,0.6,3407
ciciot2023:rung0.6,rf,Mirai,18953,7245,0.5,0.9511,-0.0011,0.0,0.0,0.001,4,0.6,3407
ciciot2023:rung0.6,rf,Recon,23055,8718,0.6369,0.9511,-0.0011,0.0,0.0,0.006,4,0.6,3407
ciciot2023:rung0.6,rf,Spoofing,12575,4734,0.8364,0.9522,-0.0022,0.0002,-0.0125,0.0144,4,0.6,3407
ciciot2023:rung0.6,rf,Web,2135,811,0.9672,0.9545,-0.0045,-0.0174,-0.0103,0.0427,4,0.6,3407
ciciot2023:rung0.6,rf,Benign,6299,2413,0.9297,0.9535,-0.0035,0.0022,-0.0427,0.0275,4,0.6,42
ciciot2023:rung0.6,rf,BruteForce,1371,504,0.9895,0.9498,0.0002,0.0004,0.0002,0.0297,4,0.6,42
ciciot2023:rung0.6,rf,DDoS,68476,26150,0.5,0.9496,0.0004,0.0,0.0,0.0014,4,0.6,42
ciciot2023:rung0.6,rf,DoS,25215,9425,0.5,0.9513,-0.0013,0.0,0.0,0.0028,4,0.6,42
ciciot2023:rung0.6,rf,Mirai,18953,7245,0.5,0.9493,0.0007,0.0,0.0,0.0012,4,0.6,42
ciciot2023:rung0.6,rf,Recon,23055,8718,0.6298,0.9511,-0.0011,0.0,0.0,0.0081,4,0.6,42
ciciot2023:rung0.6,rf,Spoofing,12575,4734,0.8401,0.95,0.0,0.0001,-0.0035,0.01,4,0.6,42
ciciot2023:rung0.6,rf,Web,2135,811,0.9721,0.963,-0.013,-0.0322,-0.0062,0.0689,4,0.6,42
ciciot2023:rung0.6,rf,Benign,6299,2413,0.9307,0.9537,-0.0037,0.0012,-0.0417,0.0218,4,0.6,512
ciciot2023:rung0.6,rf,BruteForce,1371,504,0.9874,0.9419,0.0081,0.0038,0.0017,0.0392,4,0.6,512
ciciot2023:rung0.6,rf,DDoS,68476,26150,0.5,0.9502,-0.0002,0.0,0.0,0.0011,4,0.6,512
ciciot2023:rung0.6,rf,DoS,25215,9425,0.5,0.9492,0.0008,0.0,0.0,0.0042,4,0.6,512
ciciot2023:rung0.6,rf,Mirai,18953,7245,0.5,0.9498,0.0002,0.0,0.0,0.0014,4,0.6,512
ciciot2023:rung0.6,rf,Recon,23055,8718,0.639,0.9516,-0.0016,0.0,0.0,0.0072,4,0.6,512
ciciot2023:rung0.6,rf,Spoofing,12575,4734,0.8329,0.9478,0.0022,0.0,-0.0136,0.0115,4,0.6,512
ciciot2023:rung0.6,rf,Web,2135,811,0.9615,0.951,-0.001,-0.028,-0.0024,0.0646,4,0.6,512
ciciot2023:rung0.6,rf,Benign,6299,2413,0.9255,0.9499,0.0001,0.0013,-0.0341,0.0274,4,0.6,6021
ciciot2023:rung0.6,rf,BruteForce,1371,504,0.9906,0.9534,-0.0034,0.0016,-0.0012,0.0289,4,0.6,6021
ciciot2023:rung0.6,rf,DDoS,68476,26150,0.5,0.9493,0.0007,0.0,0.0,0.0013,4,0.6,6021
ciciot2023:rung0.6,rf,DoS,25215,9425,0.5,0.9504,-0.0004,0.0,0.0,0.0032,4,0.6,6021
ciciot2023:rung0.6,rf,Mirai,18953,7245,0.5,0.951,-0.001,0.0,0.0,0.001,4,0.6,6021
ciciot2023:rung0.6,rf,Recon,23055,8718,0.652,0.9499,0.0001,0.0001,0.0,0.0092,4,0.6,6021
ciciot2023:rung0.6,rf,Spoofing,12575,4734,0.8333,0.9493,0.0007,0.0001,-0.0072,0.0136,4,0.6,6021
ciciot2023:rung0.6,rf,Web,2135,811,0.9662,0.9625,-0.0125,-0.0419,-0.0129,0.0672,4,0.6,6021
ciciot2023:rung0.6,rf,Benign,6299,2413,0.9311,0.9491,0.0009,0.0011,-0.0076,0.0278,4,0.6,7
ciciot2023:rung0.6,rf,BruteForce,1371,504,0.9913,0.9565,-0.0065,0.0023,0.0044,0.0288,4,0.6,7
ciciot2023:rung0.6,rf,DDoS,68476,26150,0.5,0.9508,-0.0008,0.0,0.0,0.0015,4,0.6,7
ciciot2023:rung0.6,rf,DoS,25215,9425,0.5,0.9485,0.0015,0.0,0.0,0.0052,4,0.6,7
ciciot2023:rung0.6,rf,Mirai,18953,7245,0.5,0.9501,-0.0001,0.0,0.0,0.0009,4,0.6,7
ciciot2023:rung0.6,rf,Recon,23055,8718,0.6374,0.9492,0.0008,0.0,0.0,0.0079,4,0.6,7
ciciot2023:rung0.6,rf,Spoofing,12575,4734,0.8341,0.9499,0.0001,0.0006,-0.0023,0.0116,4,0.6,7
ciciot2023:rung0.6,rf,Web,2135,811,0.9628,0.9509,-0.0009,-0.03,-0.0089,0.0642,4,0.6,7
ciciot2023:rung0.6,rf,Benign,6299,2413,0.9347,0.9459,0.0041,0.0014,-0.0247,0.0239,4,0.6,88
ciciot2023:rung0.6,rf,BruteForce,1371,504,0.9906,0.9454,0.0046,0.0005,0.0035,0.0328,4,0.6,88
ciciot2023:rung0.6,rf,DDoS,68476,26150,0.5,0.9508,-0.0008,0.0,0.0,0.0013,4,0.6,88
ciciot2023:rung0.6,rf,DoS,25215,9425,0.5,0.95,-0.0,0.0,0.0,0.0029,4,0.6,88
ciciot2023:rung0.6,rf,Mirai,18953,7245,0.5,0.9495,0.0005,0.0,0.0,0.0011,4,0.6,88
ciciot2023:rung0.6,rf,Recon,23055,8718,0.6538,0.9483,0.0017,0.0,0.0,0.0078,4,0.6,88
ciciot2023:rung0.6,rf,Spoofing,12575,4734,0.8329,0.951,-0.001,0.0003,-0.004,0.0145,4,0.6,88
ciciot2023:rung0.6,rf,Web,2135,811,0.9654,0.9576,-0.0076,-0.0305,-0.0069,0.0596,4,0.6,88
ciciot2023:rung0.6,rf,Benign,6299,2413,0.9323,0.9519,-0.0019,0.0017,-0.0231,0.0282,4,0.6,91
ciciot2023:rung0.6,rf,BruteForce,1371,504,0.9899,0.9623,-0.0123,-0.0001,-0.001,0.029,4,0.6,91
ciciot2023:rung0.6,rf,DDoS,68476,26150,0.5,0.9509,-0.0009,0.0,0.0,0.0015,4,0.6,91
ciciot2023:rung0.6,rf,DoS,25215,9425,0.5,0.9486,0.0014,0.0,0.0,0.003,4,0.6,91
ciciot2023:rung0.6,rf,Mirai,18953,7245,0.5,0.9477,0.0023,0.0,0.0,0.0009,4,0.6,91
ciciot2023:rung0.6,rf,Recon,23055,8718,0.6518,0.9512,-0.0012,0.0,0.0,0.0075,4,0.6,91
ciciot2023:rung0.6,rf,Spoofing,12575,4734,0.8353,0.9521,-0.0021,0.0001,-0.0037,0.0118,4,0.6,91
ciciot2023:rung0.6,rf,Web,2135,811,0.9652,0.9572,-0.0072,-0.0444,0.0008,0.0824,4,0.6,91
ciciot2023:rung0.6,xgb,Benign,6299,2413,0.8944,0.9562,-0.0062,0.0,-0.0423,0.0226,4,0.6,12345
ciciot2023:rung0.6,xgb,BruteForce,1371,504,0.9867,0.9496,0.0004,0.0,-0.0074,0.0446,4,0.6,12345
ciciot2023:rung0.6,xgb,DDoS,68476,26150,0.5,0.9504,-0.0004,0.0,0.0,0.0004,4,0.6,12345
ciciot2023:rung0.6,xgb,DoS,25215,9425,0.5,0.9511,-0.0011,0.0,0.0,0.0011,4,0.6,12345
ciciot2023:rung0.6,xgb,Mirai,18953,7245,0.5,0.9501,-0.0001,0.0,0.0,0.0005,4,0.6,12345
ciciot2023:rung0.6,xgb,Recon,23055,8718,0.599,0.9496,0.0004,0.0,0.0,0.01,4,0.6,12345
ciciot2023:rung0.6,xgb,Spoofing,12575,4734,0.801,0.9516,-0.0016,0.0,-0.0008,0.0178,4,0.6,12345
ciciot2023:rung0.6,xgb,Web,2135,811,0.9606,0.9531,-0.0031,-0.0009,-0.0032,0.0662,4,0.6,12345
ciciot2023:rung0.6,xgb,Benign,6299,2413,0.8867,0.9552,-0.0052,0.0,-0.022,0.0286,4,0.6,1337
ciciot2023:rung0.6,xgb,BruteForce,1371,504,0.9858,0.9569,-0.0069,0.0,0.0006,0.0315,4,0.6,1337
ciciot2023:rung0.6,xgb,DDoS,68476,26150,0.5,0.9487,0.0013,0.0,0.0,0.0002,4,0.6,1337
ciciot2023:rung0.6,xgb,DoS,25215,9425,0.5,0.9495,0.0005,0.0,0.0,0.0008,4,0.6,1337
ciciot2023:rung0.6,xgb,Mirai,18953,7245,0.5,0.9508,-0.0008,0.0,0.0,0.0002,4,0.6,1337
ciciot2023:rung0.6,xgb,Recon,23055,8718,0.5625,0.9513,-0.0013,0.0,0.0,0.0124,4,0.6,1337
ciciot2023:rung0.6,xgb,Spoofing,12575,4734,0.8086,0.9493,0.0007,0.0,0.0061,0.0141,4,0.6,1337
ciciot2023:rung0.6,xgb,Web,2135,811,0.952,0.9469,0.0031,-0.0022,-0.0047,0.0601,4,0.6,1337
ciciot2023:rung0.6,xgb,Benign,6299,2413,0.8935,0.9542,-0.0042,0.0,-0.0157,0.0318,4,0.6,2024
ciciot2023:rung0.6,xgb,BruteForce,1371,504,0.9868,0.9669,-0.0169,0.0,0.0001,0.0292,4,0.6,2024
ciciot2023:rung0.6,xgb,DDoS,68476,26150,0.5,0.9492,0.0008,0.0,0.0,0.0004,4,0.6,2024
ciciot2023:rung0.6,xgb,DoS,25215,9425,0.5,0.9488,0.0012,0.0,0.0,0.0005,4,0.6,2024
ciciot2023:rung0.6,xgb,Mirai,18953,7245,0.5,0.9481,0.0019,0.0,0.0,0.0003,4,0.6,2024
ciciot2023:rung0.6,xgb,Recon,23055,8718,0.5315,0.9501,-0.0001,0.0,0.0,0.0102,4,0.6,2024
ciciot2023:rung0.6,xgb,Spoofing,12575,4734,0.8043,0.9521,-0.0021,0.0,0.0124,0.0177,4,0.6,2024
ciciot2023:rung0.6,xgb,Web,2135,811,0.9622,0.9586,-0.0086,-0.0018,-0.0095,0.0691,4,0.6,2024
ciciot2023:rung0.6,xgb,Benign,6299,2413,0.8885,0.9568,-0.0068,0.0,-0.0452,0.0222,4,0.6,3407
ciciot2023:rung0.6,xgb,BruteForce,1371,504,0.9858,0.9645,-0.0145,0.0,-0.0001,0.0334,4,0.6,3407
ciciot2023:rung0.6,xgb,DDoS,68476,26150,0.5,0.9489,0.0011,0.0,0.0,0.0004,4,0.6,3407
ciciot2023:rung0.6,xgb,DoS,25215,9425,0.5,0.9498,0.0002,0.0,0.0,0.0009,4,0.6,3407
ciciot2023:rung0.6,xgb,Mirai,18953,7245,0.5,0.9515,-0.0015,0.0,0.0,0.0004,4,0.6,3407
