dataset,realization,seed,arch,protocol,class,alpha,coverage,set_size,nominal
cicids2017,R1_holdout_Slowhttptest,91,mlp,TSC,DoS,0.2,0.807,0.9306,0.8
cicids2017,R1_holdout_Slowhttptest,91,mlp,SHC,Benign,0.05,0.9506,0.9511,0.95
cicids2017,R1_holdout_Slowhttptest,91,mlp,SHC,DoS,0.05,0.8604,1.009,0.95
cicids2017,R1_holdout_Slowhttptest,91,mlp,SHC,Benign,0.1,0.9007,0.901,0.9
cicids2017,R1_holdout_Slowhttptest,91,mlp,SHC,DoS,0.1,0.8112,0.946,0.9
cicids2017,R1_holdout_Slowhttptest,91,mlp,SHC,Benign,0.2,0.8012,0.8015,0.8
cicids2017,R1_holdout_Slowhttptest,91,mlp,SHC,DoS,0.2,0.7171,0.8409,0.8
cicids2017,R1_holdout_Slowhttptest,512,rf,REC,Benign,0.05,0.9497,0.9503,0.95
cicids2017,R1_holdout_Slowhttptest,512,rf,REC,DoS,0.05,0.9474,1.1887,0.95
cicids2017,R1_holdout_Slowhttptest,512,rf,REC,Benign,0.1,0.8994,0.8997,0.9
cicids2017,R1_holdout_Slowhttptest,512,rf,REC,DoS,0.1,0.9003,1.1254,0.9
cicids2017,R1_holdout_Slowhttptest,512,rf,REC,Benign,0.2,0.7993,0.7994,0.8
cicids2017,R1_holdout_Slowhttptest,512,rf,REC,DoS,0.2,0.7958,0.988,0.8
cicids2017,R1_holdout_Slowhttptest,512,rf,TSC,Benign,0.05,0.9504,0.951,0.95
cicids2017,R1_holdout_Slowhttptest,512,rf,TSC,DoS,0.05,0.9533,1.1945,0.95
cicids2017,R1_holdout_Slowhttptest,512,rf,TSC,Benign,0.1,0.9003,0.9006,0.9
cicids2017,R1_holdout_Slowhttptest,512,rf,TSC,DoS,0.1,0.8995,1.1247,0.9
cicids2017,R1_holdout_Slowhttptest,512,rf,TSC,Benign,0.2,0.7997,0.7998,0.8
cicids2017,R1_holdout_Slowhttptest,512,rf,TSC,DoS,0.2,0.7998,0.9923,0.8
cicids2017,R1_holdout_Slowhttptest,512,rf,SHC,Benign,0.05,0.9497,0.9499,0.95
cicids2017,R1_holdout_Slowhttptest,512,rf,SHC,DoS,0.05,0.9035,1.1448,0.95
cicids2017,R1_holdout_Slowhttptest,512,rf,SHC,Benign,0.1,0.8995,0.8996,0.9
cicids2017,R1_holdout_Slowhttptest,512,rf,SHC,DoS,0.1,0.8266,1.0511,0.9
cicids2017,R1_holdout_Slowhttptest,512,rf,SHC,Benign,0.2,0.7983,0.7984,0.8
cicids2017,R1_holdout_Slowhttptest,512,rf,SHC,DoS,0.2,0.6927,0.8845,0.8
cicids2017,R1_holdout_Slowhttptest,512,xgb,REC,Benign,0.05,0.9502,0.9504,0.95
cicids2017,R1_holdout_Slowhttptest,512,xgb,REC,DoS,0.05,0.952,0.9822,0.95
cicids2017,R1_holdout_Slowhttptest,512,xgb,REC,Benign,0.1,0.901,0.9011,0.9
cicids2017,R1_holdout_Slowhttptest,512,xgb,REC,DoS,0.1,0.9021,0.9312,0.9
cicids2017,R1_holdout_Slowhttptest,512,xgb,REC,Benign,0.2,0.8015,0.8016,0.8
cicids2017,R1_holdout_Slowhttptest,512,xgb,REC,DoS,0.2,0.8091,0.8366,0.8
cicids2017,R1_holdout_Slowhttptest,512,xgb,TSC,Benign,0.05,0.9497,0.9499,0.95
cicids2017,R1_holdout_Slowhttptest,512,xgb,TSC,DoS,0.05,0.9466,0.9768,0.95
cicids2017,R1_holdout_Slowhttptest,512,xgb,TSC,Benign,0.1,0.8995,0.8997,0.9
cicids2017,R1_holdout_Slowhttptest,512,xgb,TSC,DoS,0.1,0.8983,0.9273,0.9
cicids2017,R1_holdout_Slowhttptest,512,xgb,TSC,Benign,0.2,0.8005,0.8006,0.8
cicids2017,R1_holdout_Slowhttptest,512,xgb,TSC,DoS,0.2,0.7918,0.8192,0.8
cicids2017,R1_holdout_Slowhttptest,512,xgb,SHC,Benign,0.05,0.95,0.9501,0.95
cicids2017,R1_holdout_Slowhttptest,512,xgb,SHC,DoS,0.05,0.9243,0.9544,0.95
cicids2017,R1_holdout_Slowhttptest,512,xgb,SHC,Benign,0.1,0.8996,0.8997,0.9
cicids2017,R1_holdout_Slowhttptest,512,xgb,SHC,DoS,0.1,0.8779,0.9069,0.9
cicids2017,R1_holdout_Slowhttptest,512,xgb,SHC,Benign,0.2,0.8002,0.8003,0.8
cicids2017,R1_holdout_Slowhttptest,512,xgb,SHC,DoS,0.2,0.78,0.8073,0.8
cicids2017,R1_holdout_Slowhttptest,512,mlp,REC,Benign,0.05,0.9502,1.9502,0.95
cicids2017,R1_holdout_Slowhttptest,512,mlp,REC,DoS,0.05,1.0,1.254,0.95
cicids2017,R1_holdout_Slowhttptest,512,mlp,REC,Benign,0.1,0.9003,0.9123,0.9
cicids2017,R1_holdout_Slowhttptest,512,mlp,REC,DoS,0.1,0.9025,1.1459,0.9
cicids2017,R1_holdout_Slowhttptest,512,mlp,REC,Benign,0.2,0.8009,0.8016,0.8
cicids2017,R1_holdout_Slowhttptest,512,mlp,REC,DoS,0.2,0.8027,1.021,0.8
cicids2017,R1_holdout_Slowhttptest,512,mlp,TSC,Benign,0.05,0.9497,1.9497,0.95
cicids2017,R1_holdout_Slowhttptest,512,mlp,TSC,DoS,0.05,1.0,1.2531,0.95
cicids2017,R1_holdout_Slowhttptest,512,mlp,TSC,Benign,0.1,0.9001,0.9121,0.9
cicids2017,R1_holdout_Slowhttptest,512,mlp,TSC,DoS,0.1,0.9017,1.1451,0.9
cicids2017,R1_holdout_Slowhttptest,512,mlp,TSC,Benign,0.2,0.8008,0.8014,0.8
cicids2017,R1_holdout_Slowhttptest,512,mlp,TSC,DoS,0.2,0.8009,1.0193,0.8
cicids2017,R1_holdout_Slowhttptest,512,mlp,SHC,Benign,0.05,0.9496,0.9501,0.95
cicids2017,R1_holdout_Slowhttptest,512,mlp,SHC,DoS,0.05,0.7422,0.9955,0.95
cicids2017,R1_holdout_Slowhttptest,512,mlp,SHC,Benign,0.1,0.8994,0.8996,0.9
cicids2017,R1_holdout_Slowhttptest,512,mlp,SHC,DoS,0.1,0.6601,0.903,0.9
cicids2017,R1_holdout_Slowhttptest,512,mlp,SHC,Benign,0.2,0.8003,0.8004,0.8
cicids2017,R1_holdout_Slowhttptest,512,mlp,SHC,DoS,0.2,0.5861,0.8043,0.8
cicids2017,R1_holdout_Slowhttptest,6021,rf,REC,Benign,0.05,0.9497,0.9505,0.95
cicids2017,R1_holdout_Slowhttptest,6021,rf,REC,DoS,0.05,0.9516,1.1997,0.95
cicids2017,R1_holdout_Slowhttptest,6021,rf,REC,Benign,0.1,0.8993,0.8998,0.9
cicids2017,R1_holdout_Slowhttptest,6021,rf,REC,DoS,0.1,0.8967,1.1344,0.9
cicids2017,R1_holdout_Slowhttptest,6021,rf,REC,Benign,0.2,0.7996,0.7997,0.8
cicids2017,R1_holdout_Slowhttptest,6021,rf,REC,DoS,0.2,0.8056,1.0257,0.8
cicids2017,R1_holdout_Slowhttptest,6021,rf,TSC,Benign,0.05,0.9499,0.9507,0.95
cicids2017,R1_holdout_Slowhttptest,6021,rf,TSC,DoS,0.05,0.9544,1.2029,0.95
cicids2017,R1_holdout_Slowhttptest,6021,rf,TSC,Benign,0.1,0.8997,0.9003,0.9
cicids2017,R1_holdout_Slowhttptest,6021,rf,TSC,DoS,0.1,0.9053,1.1431,0.9
cicids2017,R1_holdout_Slowhttptest,6021,rf,TSC,Benign,0.2,0.7998,0.7999,0.8
cicids2017,R1_holdout_Slowhttptest,6021,rf,TSC,DoS,0.2,0.8075,1.0272,0.8
cicids2017,R1_holdout_Slowhttptest,6021,rf,SHC,Benign,0.05,0.9497,0.9498,0.95
cicids2017,R1_holdout_Slowhttptest,6021,rf,SHC,DoS,0.05,0.818,1.0664,0.95
cicids2017,R1_holdout_Slowhttptest,6021,rf,SHC,Benign,0.1,0.8998,0.9,0.9
cicids2017,R1_holdout_Slowhttptest,6021,rf,SHC,DoS,0.1,0.7385,0.9765,0.9
cicids2017,R1_holdout_Slowhttptest,6021,rf,SHC,Benign,0.2,0.7998,0.7999,0.8
cicids2017,R1_holdout_Slowhttptest,6021,rf,SHC,DoS,0.2,0.6372,0.8571,0.8
cicids2017,R1_holdout_Slowhttptest,6021,xgb,REC,Benign,0.05,0.9499,0.95,0.95
cicids2017,R1_holdout_Slowhttptest,6021,xgb,REC,DoS,0.05,0.9546,0.9876,0.95
cicids2017,R1_holdout_Slowhttptest,6021,xgb,REC,Benign,0.1,0.8996,0.8997,0.9
cicids2017,R1_holdout_Slowhttptest,6021,xgb,REC,DoS,0.1,0.9068,0.9382,0.9
cicids2017,R1_holdout_Slowhttptest,6021,xgb,REC,Benign,0.2,0.7989,0.799,0.8
cicids2017,R1_holdout_Slowhttptest,6021,xgb,REC,DoS,0.2,0.8085,0.8355,0.8
cicids2017,R1_holdout_Slowhttptest,6021,xgb,TSC,Benign,0.05,0.9505,0.9506,0.95
cicids2017,R1_holdout_Slowhttptest,6021,xgb,TSC,DoS,0.05,0.9479,0.9809,0.95
cicids2017,R1_holdout_Slowhttptest,6021,xgb,TSC,Benign,0.1,0.9005,0.9006,0.9
cicids2017,R1_holdout_Slowhttptest,6021,xgb,TSC,DoS,0.1,0.8996,0.9309,0.9
cicids2017,R1_holdout_Slowhttptest,6021,xgb,TSC,Benign,0.2,0.7999,0.8,0.8
cicids2017,R1_holdout_Slowhttptest,6021,xgb,TSC,DoS,0.2,0.8079,0.8349,0.8
cicids2017,R1_holdout_Slowhttptest,6021,xgb,SHC,Benign,0.05,0.9499,0.95,0.95
cicids2017,R1_holdout_Slowhttptest,6021,xgb,SHC,DoS,0.05,0.9275,0.9605,0.95
cicids2017,R1_holdout_Slowhttptest,6021,xgb,SHC,Benign,0.1,0.8995,0.8996,0.9
cicids2017,R1_holdout_Slowhttptest,6021,xgb,SHC,DoS,0.1,0.8816,0.913,0.9
cicids2017,R1_holdout_Slowhttptest,6021,xgb,SHC,Benign,0.2,0.8003,0.8004,0.8
cicids2017,R1_holdout_Slowhttptest,6021,xgb,SHC,DoS,0.2,0.7862,0.8132,0.8
cicids2017,R1_holdout_Slowhttptest,6021,mlp,REC,Benign,0.05,0.9504,0.9657,0.95
cicids2017,R1_holdout_Slowhttptest,6021,mlp,REC,DoS,0.05,0.9486,1.2198,0.95
cicids2017,R1_holdout_Slowhttptest,6021,mlp,REC,Benign,0.1,0.9004,0.9011,0.9
cicids2017,R1_holdout_Slowhttptest,6021,mlp,REC,DoS,0.1,0.9005,1.1646,0.9
cicids2017,R1_holdout_Slowhttptest,6021,mlp,REC,Benign,0.2,0.8011,0.8015,0.8
cicids2017,R1_holdout_Slowhttptest,6021,mlp,REC,DoS,0.2,0.8108,1.0583,0.8
cicids2017,R1_holdout_Slowhttptest,6021,mlp,TSC,Benign,0.05,0.9504,0.9656,0.95
cicids2017,R1_holdout_Slowhttptest,6021,mlp,TSC,DoS,0.05,0.9491,1.2203,0.95
cicids2017,R1_holdout_Slowhttptest,6021,mlp,TSC,Benign,0.1,0.9002,0.9011,0.9
cicids2017,R1_holdout_Slowhttptest,6021,mlp,TSC,DoS,0.1,0.8952,1.1597,0.9
cicids2017,R1_holdout_Slowhttptest,6021,mlp,TSC,Benign,0.2,0.8001,0.8005,0.8
cicids2017,R1_holdout_Slowhttptest,6021,mlp,TSC,DoS,0.2,0.7922,1.0389,0.8
cicids2017,R1_holdout_Slowhttptest,6021,mlp,SHC,Benign,0.05,0.9501,0.9505,0.95
cicids2017,R1_holdout_Slowhttptest,6021,mlp,SHC,DoS,0.05,0.8309,1.1021,0.95
cicids2017,R1_holdout_Slowhttptest,6021,mlp,SHC,Benign,0.1,0.8998,0.9002,0.9
cicids2017,R1_holdout_Slowhttptest,6021,mlp,SHC,DoS,0.1,0.7527,1.0168,0.9
cicids2017,R1_holdout_Slowhttptest,6021,mlp,SHC,Benign,0.2,0.7998,0.8001,0.8
cicids2017,R1_holdout_Slowhttptest,6021,mlp,SHC,DoS,0.2,0.6268,0.8735,0.8
cicids2017,R1_holdout_Slowhttptest,88,rf,REC,Benign,0.05,0.9497,0.9503,0.95
cicids2017,R1_holdout_Slowhttptest,88,rf,REC,DoS,0.05,0.9541,1.2024,0.95
cicids2017,R1_holdout_Slowhttptest,88,rf,REC,Benign,0.1,0.8994,0.8998,0.9
cicids2017,R1_holdout_Slowhttptest,88,rf,REC,DoS,0.1,0.9036,1.142,0.9
cicids2017,R1_holdout_Slowhttptest,88,rf,REC,Benign,0.2,0.7999,0.8,0.8
cicids2017,R1_holdout_Slowhttptest,88,rf,REC,DoS,0.2,0.801,1.0225,0.8
cicids2017,R1_holdout_Slowhttptest,88,rf,TSC,Benign,0.05,0.9496,0.9501,0.95
cicids2017,R1_holdout_Slowhttptest,88,rf,TSC,DoS,0.05,0.955,1.2032,0.95
cicids2017,R1_holdout_Slowhttptest,88,rf,TSC,Benign,0.1,0.8988,0.8993,0.9
cicids2017,R1_holdout_Slowhttptest,88,rf,TSC,DoS,0.1,0.9079,1.146,0.9
cicids2017,R1_holdout_Slowhttptest,88,rf,TSC,Benign,0.2,0.799,0.7992,0.8
cicids2017,R1_holdout_Slowhttptest,88,rf,TSC,DoS,0.2,0.8047,1.0261,0.8
cicids2017,R1_holdout_Slowhttptest,88,rf,SHC,Benign,0.05,0.9503,0.9505,0.95
cicids2017,R1_holdout_Slowhttptest,88,rf,SHC,DoS,0.05,0.8203,1.0685,0.95
cicids2017,R1_holdout_Slowhttptest,88,rf,SHC,Benign,0.1,0.9,0.9001,0.9
cicids2017,R1_holdout_Slowhttptest,88,rf,SHC,DoS,0.1,0.7415,0.9797,0.9
cicids2017,R1_holdout_Slowhttptest,88,rf,SHC,Benign,0.2,0.8014,0.8015,0.8
cicids2017,R1_holdout_Slowhttptest,88,rf,SHC,DoS,0.2,0.6314,0.8531,0.8
cicids2017,R1_holdout_Slowhttptest,88,xgb,REC,Benign,0.05,0.9504,0.9505,0.95
cicids2017,R1_holdout_Slowhttptest,88,xgb,REC,DoS,0.05,0.9576,0.9878,0.95
cicids2017,R1_holdout_Slowhttptest,88,xgb,REC,Benign,0.1,0.9006,0.9008,0.9
cicids2017,R1_holdout_Slowhttptest,88,xgb,REC,DoS,0.1,0.9075,0.9368,0.9
cicids2017,R1_holdout_Slowhttptest,88,xgb,REC,Benign,0.2,0.8009,0.801,0.8
cicids2017,R1_holdout_Slowhttptest,88,xgb,REC,DoS,0.2,0.8076,0.8338,0.8
cicids2017,R1_holdout_Slowhttptest,88,xgb,TSC,Benign,0.05,0.9496,0.9497,0.95
cicids2017,R1_holdout_Slowhttptest,88,xgb,TSC,DoS,0.05,0.9581,0.9884,0.95
cicids2017,R1_holdout_Slowhttptest,88,xgb,TSC,Benign,0.1,0.8995,0.8996,0.9
cicids2017,R1_holdout_Slowhttptest,88,xgb,TSC,DoS,0.1,0.9072,0.9365,0.9
cicids2017,R1_holdout_Slowhttptest,88,xgb,TSC,Benign,0.2,0.7992,0.7993,0.8
cicids2017,R1_holdout_Slowhttptest,88,xgb,TSC,DoS,0.2,0.8027,0.8289,0.8
cicids2017,R1_holdout_Slowhttptest,88,xgb,SHC,Benign,0.05,0.9495,0.9496,0.95
cicids2017,R1_holdout_Slowhttptest,88,xgb,SHC,DoS,0.05,0.9299,0.9601,0.95
cicids2017,R1_holdout_Slowhttptest,88,xgb,SHC,Benign,0.1,0.8995,0.8997,0.9
cicids2017,R1_holdout_Slowhttptest,88,xgb,SHC,DoS,0.1,0.8781,0.9075,0.9
cicids2017,R1_holdout_Slowhttptest,88,xgb,SHC,Benign,0.2,0.7992,0.7993,0.8
cicids2017,R1_holdout_Slowhttptest,88,xgb,SHC,DoS,0.2,0.7788,0.805,0.8
cicids2017,R1_holdout_Slowhttptest,88,mlp,REC,Benign,0.05,0.95,0.9626,0.95
cicids2017,R1_holdout_Slowhttptest,88,mlp,REC,DoS,0.05,0.9486,1.22,0.95
cicids2017,R1_holdout_Slowhttptest,88,mlp,REC,Benign,0.1,0.8996,0.9088,0.9
cicids2017,R1_holdout_Slowhttptest,88,mlp,REC,DoS,0.1,0.9006,1.1575,0.9
cicids2017,R1_holdout_Slowhttptest,88,mlp,REC,Benign,0.2,0.8002,0.8029,0.8
cicids2017,R1_holdout_Slowhttptest,88,mlp,REC,DoS,0.2,0.8088,1.0341,0.8
cicids2017,R1_holdout_Slowhttptest,88,mlp,TSC,Benign,0.05,0.95,0.9628,0.95
cicids2017,R1_holdout_Slowhttptest,88,mlp,TSC,DoS,0.05,0.9498,1.2212,0.95
cicids2017,R1_holdout_Slowhttptest,88,mlp,TSC,Benign,0.1,0.8996,0.9085,0.9
cicids2017,R1_holdout_Slowhttptest,88,mlp,TSC,DoS,0.1,0.8974,1.154,0.9
cicids2017,R1_holdout_Slowhttptest,88,mlp,TSC,Benign,0.2,0.7997,0.8019,0.8
cicids2017,R1_holdout_Slowhttptest,88,mlp,TSC,DoS,0.2,0.8025,1.0276,0.8
cicids2017,R1_holdout_Slowhttptest,88,mlp,SHC,Benign,0.05,0.9506,0.9509,0.95
cicids2017,R1_holdout_Slowhttptest,88,mlp,SHC,DoS,0.05,0.6893,0.9607,0.95
cicids2017,R1_holdout_Slowhttptest,88,mlp,SHC,Benign,0.1,0.9006,0.9008,0.9
cicids2017,R1_holdout_Slowhttptest,88,mlp,SHC,DoS,0.1,0.6476,0.9052,0.9
cicids2017,R1_holdout_Slowhttptest,88,mlp,SHC,Benign,0.2,0.8015,0.8017,0.8
cicids2017,R1_holdout_Slowhttptest,88,mlp,SHC,DoS,0.2,0.5734,0.7994,0.8
cicids2017,R1_holdout_Slowhttptest,3407,rf,REC,Benign,0.05,0.9491,0.9495,0.95
cicids2017,R1_holdout_Slowhttptest,3407,rf,REC,DoS,0.05,0.952,1.1953,0.95
cicids2017,R1_holdout_Slowhttptest,3407,rf,REC,Benign,0.1,0.8988,0.8991,0.9
cicids2017,R1_holdout_Slowhttptest,3407,rf,REC,DoS,0.1,0.9025,1.1379,0.9
cicids2017,R1_holdout_Slowhttptest,3407,rf,REC,Benign,0.2,0.8001,0.8002,0.8
cicids2017,R1_holdout_Slowhttptest,3407,rf,REC,DoS,0.2,0.8087,1.0238,0.8
cicids2017,R1_holdout_Slowhttptest,3407,rf,TSC,Benign,0.05,0.9496,0.9501,0.95
cicids2017,R1_holdout_Slowhttptest,3407,rf,TSC,DoS,0.05,0.9575,1.2009,0.95
cicids2017,R1_holdout_Slowhttptest,3407,rf,TSC,Benign,0.1,0.8991,0.8994,0.9
cicids2017,R1_holdout_Slowhttptest,3407,rf,TSC,DoS,0.1,0.9057,1.1415,0.9
cicids2017,R1_holdout_Slowhttptest,3407,rf,TSC,Benign,0.2,0.8004,0.8005,0.8
cicids2017,R1_holdout_Slowhttptest,3407,rf,TSC,DoS,0.2,0.8043,1.0194,0.8
cicids2017,R1_holdout_Slowhttptest,3407,rf,SHC,Benign,0.05,0.9502,0.9504,0.95
cicids2017,R1_holdout_Slowhttptest,3407,rf,SHC,DoS,0.05,0.8951,1.1387,0.95
cicids2017,R1_holdout_Slowhttptest,3407,rf,SHC,Benign,0.1,0.9001,0.9002,0.9
cicids2017,R1_holdout_Slowhttptest,3407,rf,SHC,DoS,0.1,0.8057,1.0415,0.9
cicids2017,R1_holdout_Slowhttptest,3407,rf,SHC,Benign,0.2,0.7995,0.7996,0.8
cicids2017,R1_holdout_Slowhttptest,3407,rf,SHC,DoS,0.2,0.679,0.8941,0.8
cicids2017,R1_holdout_Slowhttptest,3407,xgb,REC,Benign,0.05,0.9501,0.9503,0.95
cicids2017,R1_holdout_Slowhttptest,3407,xgb,REC,DoS,0.05,0.9504,0.9799,0.95
cicids2017,R1_holdout_Slowhttptest,3407,xgb,REC,Benign,0.1,0.8997,0.8998,0.9
cicids2017,R1_holdout_Slowhttptest,3407,xgb,REC,DoS,0.1,0.9016,0.9296,0.9
cicids2017,R1_holdout_Slowhttptest,3407,xgb,REC,Benign,0.2,0.8001,0.8002,0.8
cicids2017,R1_holdout_Slowhttptest,3407,xgb,REC,DoS,0.2,0.8011,0.8271,0.8
cicids2017,R1_holdout_Slowhttptest,3407,xgb,TSC,Benign,0.05,0.9497,0.9499,0.95
cicids2017,R1_holdout_Slowhttptest,3407,xgb,TSC,DoS,0.05,0.9561,0.9856,0.95
cicids2017,R1_holdout_Slowhttptest,3407,xgb,TSC,Benign,0.1,0.8996,0.8998,0.9
cicids2017,R1_holdout_Slowhttptest,3407,xgb,TSC,DoS,0.1,0.9017,0.9296,0.9
cicids2017,R1_holdout_Slowhttptest,3407,xgb,TSC,Benign,0.2,0.8,0.8001,0.8
cicids2017,R1_holdout_Slowhttptest,3407,xgb,TSC,DoS,0.2,0.8018,0.8277,0.8
cicids2017,R1_holdout_Slowhttptest,3407,xgb,SHC,Benign,0.05,0.9497,0.9499,0.95
cicids2017,R1_holdout_Slowhttptest,3407,xgb,SHC,DoS,0.05,0.9279,0.9575,0.95
cicids2017,R1_holdout_Slowhttptest,3407,xgb,SHC,Benign,0.1,0.8987,0.8988,0.9
cicids2017,R1_holdout_Slowhttptest,3407,xgb,SHC,DoS,0.1,0.8811,0.9088,0.9
cicids2017,R1_holdout_Slowhttptest,3407,xgb,SHC,Benign,0.2,0.798,0.7981,0.8
cicids2017,R1_holdout_Slowhttptest,3407,xgb,SHC,DoS,0.2,0.7809,0.8069,0.8
cicids2017,R1_holdout_Slowhttptest,3407,mlp,REC,Benign,0.05,0.9503,0.9719,0.95
cicids2017,R1_holdout_Slowhttptest,3407,mlp,REC,DoS,0.05,0.9516,1.2678,0.95
cicids2017,R1_holdout_Slowhttptest,3407,mlp,REC,Benign,0.1,0.9,0.9141,0.9
cicids2017,R1_holdout_Slowhttptest,3407,mlp,REC,DoS,0.1,0.9037,1.2112,0.9
cicids2017,R1_holdout_Slowhttptest,3407,mlp,REC,Benign,0.2,0.7994,0.8001,0.8
cicids2017,R1_holdout_Slowhttptest,3407,mlp,REC,DoS,0.2,0.8027,1.0756,0.8
cicids2017,R1_holdout_Slowhttptest,3407,mlp,TSC,Benign,0.05,0.9495,0.9714,0.95
cicids2017,R1_holdout_Slowhttptest,3407,mlp,TSC,DoS,0.05,0.9528,1.2687,0.95
cicids2017,R1_holdout_Slowhttptest,3407,mlp,TSC,Benign,0.1,0.9001,0.9149,0.9
cicids2017,R1_holdout_Slowhttptest,3407,mlp,TSC,DoS,0.1,0.9057,1.2128,0.9
cicids2017,R1_holdout_Slowhttptest,3407,mlp,TSC,Benign,0.2,0.7997,0.8009,0.8
cicids2017,R1_holdout_Slowhttptest,3407,mlp,TSC,DoS,0.2,0.8107,1.0833,0.8
cicids2017,R1_holdout_Slowhttptest,3407,mlp,SHC,Benign,0.05,0.9497,0.9501,0.95
cicids2017,R1_holdout_Slowhttptest,3407,mlp,SHC,DoS,0.05,0.7152,1.0313,0.95
cicids2017,R1_holdout_Slowhttptest,3407,mlp,SHC,Benign,0.1,0.8994,0.8995,0.9
cicids2017,R1_holdout_Slowhttptest,3407,mlp,SHC,DoS,0.1,0.6116,0.9181,0.9
cicids2017,R1_holdout_Slowhttptest,3407,mlp,SHC,Benign,0.2,0.7997,0.7998,0.8
cicids2017,R1_holdout_Slowhttptest,3407,mlp,SHC,DoS,0.2,0.5464,0.819,0.8
cicids2017,R1_holdout_Slowhttptest,12345,rf,REC,Benign,0.05,0.9506,0.9513,0.95
cicids2017,R1_holdout_Slowhttptest,12345,rf,REC,DoS,0.05,0.9513,1.2048,0.95
cicids2017,R1_holdout_Slowhttptest,12345,rf,REC,Benign,0.1,0.9006,0.901,0.9
cicids2017,R1_holdout_Slowhttptest,12345,rf,REC,DoS,0.1,0.8976,1.1438,0.9
cicids2017,R1_holdout_Slowhttptest,12345,rf,REC,Benign,0.2,0.7998,0.7999,0.8
cicids2017,R1_holdout_Slowhttptest,12345,rf,REC,DoS,0.2,0.7921,1.0227,0.8
cicids2017,R1_holdout_Slowhttptest,12345,rf,TSC,Benign,0.05,0.9508,0.9515,0.95
cicids2017,R1_holdout_Slowhttptest,12345,rf,TSC,DoS,0.05,0.9501,1.2036,0.95
cicids2017,R1_holdout_Slowhttptest,12345,rf,TSC,Benign,0.1,0.9005,0.9009,0.9
cicids2017,R1_holdout_Slowhttptest,12345,rf,TSC,DoS,0.1,0.8975,1.1433,0.9
cicids2017,R1_holdout_Slowhttptest,12345,rf,TSC,Benign,0.2,0.8004,0.8005,0.8
cicids2017,R1_holdout_Slowhttptest,12345,rf,TSC,DoS,0.2,0.7901,1.0209,0.8
cicids2017,R1_holdout_Slowhttptest,12345,rf,SHC,Benign,0.05,0.95,0.9502,0.95
cicids2017,R1_holdout_Slowhttptest,12345,rf,SHC,DoS,0.05,0.8288,1.0823,0.95
cicids2017,R1_holdout_Slowhttptest,12345,rf,SHC,Benign,0.1,0.8994,0.8995,0.9
cicids2017,R1_holdout_Slowhttptest,12345,rf,SHC,DoS,0.1,0.7501,0.9957,0.9
cicids2017,R1_holdout_Slowhttptest,12345,rf,SHC,Benign,0.2,0.7993,0.7994,0.8
cicids2017,R1_holdout_Slowhttptest,12345,rf,SHC,DoS,0.2,0.6196,0.85,0.8
cicids2017,R1_holdout_Slowhttptest,12345,xgb,REC,Benign,0.05,0.9506,0.9508,0.95
cicids2017,R1_holdout_Slowhttptest,12345,xgb,REC,DoS,0.05,0.9534,0.9886,0.95
cicids2017,R1_holdout_Slowhttptest,12345,xgb,REC,Benign,0.1,0.9001,0.9003,0.9
cicids2017,R1_holdout_Slowhttptest,12345,xgb,REC,DoS,0.1,0.9086,0.9417,0.9
cicids2017,R1_holdout_Slowhttptest,12345,xgb,REC,Benign,0.2,0.8002,0.8003,0.8
cicids2017,R1_holdout_Slowhttptest,12345,xgb,REC,DoS,0.2,0.8155,0.8458,0.8
cicids2017,R1_holdout_Slowhttptest,12345,xgb,TSC,Benign,0.05,0.9507,0.9509,0.95
cicids2017,R1_holdout_Slowhttptest,12345,xgb,TSC,DoS,0.05,0.9466,0.9818,0.95
cicids2017,R1_holdout_Slowhttptest,12345,xgb,TSC,Benign,0.1,0.9008,0.9009,0.9
cicids2017,R1_holdout_Slowhttptest,12345,xgb,TSC,DoS,0.1,0.8994,0.9327,0.9
cicids2017,R1_holdout_Slowhttptest,12345,xgb,TSC,Benign,0.2,0.8008,0.8009,0.8
cicids2017,R1_holdout_Slowhttptest,12345,xgb,TSC,DoS,0.2,0.8065,0.8369,0.8
cicids2017,R1_holdout_Slowhttptest,12345,xgb,SHC,Benign,0.05,0.9517,0.9518,0.95
cicids2017,R1_holdout_Slowhttptest,12345,xgb,SHC,DoS,0.05,0.9233,0.9585,0.95
cicids2017,R1_holdout_Slowhttptest,12345,xgb,SHC,Benign,0.1,0.9013,0.9015,0.9
cicids2017,R1_holdout_Slowhttptest,12345,xgb,SHC,DoS,0.1,0.8803,0.9136,0.9
cicids2017,R1_holdout_Slowhttptest,12345,xgb,SHC,Benign,0.2,0.8025,0.8026,0.8
cicids2017,R1_holdout_Slowhttptest,12345,xgb,SHC,DoS,0.2,0.7887,0.819,0.8
cicids2017,R1_holdout_Slowhttptest,12345,mlp,REC,Benign,0.05,0.9503,1.0084,0.95
cicids2017,R1_holdout_Slowhttptest,12345,mlp,REC,DoS,0.05,0.9524,1.2789,0.95
cicids2017,R1_holdout_Slowhttptest,12345,mlp,REC,Benign,0.1,0.9008,0.93,0.9
cicids2017,R1_holdout_Slowhttptest,12345,mlp,REC,DoS,0.1,0.9037,1.2206,0.9
cicids2017,R1_holdout_Slowhttptest,12345,mlp,REC,Benign,0.2,0.8001,0.801,0.8
